Sport,Season,Rank,Team,W,L
WVB,2018-19,129,Drake,18,13
WVB,2018-19,130,Loyola Chicago,15,13
WVB,2018-19,131,Weber St.,16,9
WVB,2018-19,132,CSU Bakersfield,14,13
WVB,2018-19,133,UNCW,15,11
WVB,2018-19,134,Towson,16,14
WVB,2018-19,135,Cornell,14,10
WVB,2018-19,136,Ole Miss,13,16
WVB,2018-19,137,Idaho,20,8
WVB,2018-19,138,North Texas,15,15
WVB,2018-19,139,West Virginia,11,15
WVB,2018-19,140,UT Arlington,15,11
WVB,2018-19,141,Long Beach St.,15,13
WVB,2018-19,142,Samford,16,14
WVB,2018-19,143,Virginia Tech,14,13
WVB,2018-19,144,UConn,13,15
WVB,2018-19,145,Northern Colo.,13,12
WVB,2018-19,146,Cleveland St.,17,11
WVB,2018-19,147,Northern Ky.,19,8
WVB,2018-19,148,San Jose St.,14,11
WVB,2018-19,149,Houston,16,14
WVB,2018-19,150,Green Bay,18,10
WVB,2018-19,151,Oregon St.,11,17
WVB,2018-19,152,Sam Houston St.,21,7
WVB,2018-19,153,Northeastern,16,13
WVB,2018-19,154,Omaha,17,11
WVB,2018-19,155,Wofford,14,15
WVB,2018-19,156,Georgetown,15,13
WVB,2018-19,157,UIC,17,12
WVB,2018-19,158,New Mexico,14,14
WVB,2018-19,159,Harvard,11,12
WVB,2018-19,160,Air Force,14,15
WVB,2018-19,161,Southern Miss.,16,14
WVB,2018-19,162,Colgate,14,14
WVB,2018-19,163,Gonzaga,9,17
WVB,2018-19,164,LIU Brooklyn,15,8
WVB,2018-19,165,North Carolina,7,17
WVB,2018-19,166,Idaho St.,17,12
WVB,2018-19,167,Winthrop,15,13
WVB,2018-19,168,Temple,6,21
WVB,2018-19,169,Louisiana,15,15
WVB,2018-19,170,Iona,18,7
WVB,2018-19,171,Xavier,10,17
WVB,2018-19,172,Western Mich.,16,14
WVB,2018-19,173,UAB,13,15
WVB,2018-19,174,Charlotte,16,14
WVB,2018-19,175,Lehigh,19,8
WVB,2018-19,176,Howard,17,10
WVB,2018-19,177,Liberty,14,16
WVB,2018-19,178,La Salle,17,11
WVB,2018-19,179,San Francisco,8,19
WVB,2018-19,180,Davidson,12,13
WVB,2018-19,181,Sacramento St.,15,15
WVB,2018-19,182,Eastern Mich.,17,13
WVB,2018-19,183,Mercer,15,12
WVB,2018-19,184,Abilene Christian,13,15
WVB,2018-19,185,Morehead St.,20,9
WVB,2018-19,186,Grand Canyon,11,15
WVB,2018-19,187,Boston College,13,14
WVB,2018-19,188,Furman,12,15
WVB,2018-19,189,Purdue Fort Wayne,17,13
WVB,2018-19,190,Stetson,16,12
WVB,2018-19,191,UNC Greensboro,13,15
WVB,2018-19,192,Houston Baptist,15,15
WVB,2018-19,193,UNC Asheville,15,11
WVB,2018-19,194,Ohio,12,17
WVB,2018-19,195,CSUN,8,19
WVB,2018-19,196,South Alabama,13,16
WVB,2018-19,197,Wright St.,15,13
WVB,2018-19,198,Memphis,11,16
WVB,2018-19,199,Butler,9,19
WVB,2018-19,200,Army West Point,14,15
WVB,2018-19,201,Indiana St.,10,18
WVB,2018-19,202,San Diego St.,9,20
WVB,2018-19,203,Saint Louis,7,19
WVB,2018-19,204,New Hampshire,12,14
WVB,2018-19,205,UT Martin,14,16
WVB,2018-19,206,Seton Hall,9,20
WVB,2018-19,207,East Carolina,12,14
WVB,2018-19,208,Wake Forest,9,19
WVB,2018-19,209,Rutgers,6,23
WVB,2018-19,210,Albany (NY),15,10
WVB,2018-19,211,Northwestern St.,12,14
WVB,2018-19,212,Oakland,10,17
WVB,2018-19,213,Southeast Mo. St.,16,13
WVB,2018-19,214,Dartmouth,10,15
WVB,2018-19,215,Loyola Maryland,14,15
WVB,2018-19,216,Central Conn. St.,13,12
WVB,2018-19,217,Santa Clara,6,22
WVB,2018-19,218,Bryant,20,12
WVB,2018-19,219,Chattanooga,10,19
WVB,2018-19,220,Virginia,8,18
WVB,2018-19,221,North Dakota,14,17
WVB,2018-19,222,Columbia,10,14
WVB,2018-19,223,Canisius,16,11
WVB,2018-19,224,A&M-Corpus Christi,9,20
WVB,2018-19,225,Elon,13,15
WVB,2018-19,226,Northern Ill.,11,20
WVB,2018-19,227,Sacred Heart,16,9
WVB,2018-19,228,George Washington,11,15
WVB,2018-19,229,Marshall,10,19
WVB,2018-19,230,Delaware,9,19
WVB,2018-19,231,George Mason,10,13
WVB,2018-19,232,Jacksonville St.,17,13
WVB,2018-19,233,Duquesne,12,15
WVB,2018-19,234,Seattle U,9,18
WVB,2018-19,235,Western Caro.,12,15
WVB,2018-19,236,Mississippi St.,5,22
WVB,2018-19,237,Evansville,9,20
WVB,2018-19,238,Southern Ill.,5,24
WVB,2018-19,239,Troy,11,18
WVB,2018-19,240,Charleston So.,13,11
WVB,2018-19,241,McNeese,10,21
WVB,2018-19,242,Campbell,9,17
WVB,2018-19,243,Brown,11,13
WVB,2018-19,244,Akron,11,16
WVB,2018-19,245,Utah St.,5,22
WVB,2018-19,246,Kent St.,13,17
WVB,2018-19,247,Nevada,8,19
WVB,2018-19,248,UTEP,5,21
WVB,2018-19,249,Montana St.,11,16
WVB,2018-19,250,North Dakota St.,8,19
WVB,2018-19,251,Alabama St.,20,17
WVB,2018-19,252,La.-Monroe,11,19
WVB,2018-19,253,SIUE,9,19
WVB,2018-19,254,New Orleans,12,19
WVB,2018-19,254,UC Riverside,9,17
WVB,2018-19,256,North Florida,11,21
WVB,2018-19,257,The Citadel,11,18
WVB,2018-19,258,Fairfield,12,15
WVB,2018-19,259,Incarnate Word,10,17
WVB,2018-19,260,Rhode Island,9,17
WVB,2018-19,261,Presbyterian,10,17
WVB,2018-19,262,Toledo,9,18
WVB,2018-19,263,Eastern Ill.,10,21
WVB,2018-19,264,Chicago St.,9,22
WVB,2018-19,265,Central Mich.,7,21
WVB,2018-19,266,Marist,14,14
WVB,2018-19,267,Rider,17,10
WVB,2018-19,268,Fordham,10,17
WVB,2018-19,269,Oral Roberts,9,19
WVB,2018-19,270,DePaul,5,22
WVB,2018-19,271,IUPUI,9,21
WVB,2018-19,272,Holy Cross,8,21
WVB,2018-19,273,Milwaukee,8,21
WVB,2018-19,274,Alabama A&M,20,14
WVB,2018-19,275,Penn,6,19
WVB,2018-19,276,William & Mary,5,20
WVB,2018-19,277,Florida A&M,10,16
WVB,2018-19,278,Bethune-Cookman,15,15
WVB,2018-19,279,Providence,8,19
WVB,2018-19,280,Montana,9,19
WVB,2018-19,281,Southern Utah,5,23
WVB,2018-19,282,Middle Tenn.,7,21
WVB,2018-19,283,South Dakota St.,6,23
WVB,2018-19,284,USC Upstate,13,18
WVB,2018-19,285,UMES,10,15
WVB,2018-19,286,Robert Morris,11,18
WVB,2018-19,287,UMBC,7,19
WVB,2018-19,288,Georgia St.,7,19
WVB,2018-19,289,Tennessee St.,9,18
WVB,2018-19,290,Portland St.,5,23
WVB,2018-19,291,Morgan St.,13,14
WVB,2018-19,292,Belmont,5,23
WVB,2018-19,293,Jacksonville,5,24
WVB,2018-19,294,Eastern Ky.,5,23
WVB,2018-19,295,Hartford,11,13
WVB,2018-19,296,Saint Francis (PA),5,22
WVB,2018-19,297,Ga. Southern,9,22
WVB,2018-19,298,Lamar University,7,20
WVB,2018-19,299,Youngstown St.,7,22
WVB,2018-19,300,Quinnipiac,8,20
WVB,2018-19,301,Tennessee Tech,11,19
WVB,2018-19,302,N.C. A&T,12,11
WVB,2018-19,303,Hampton,8,19
WVB,2018-19,304,Niagara,9,18
WVB,2018-19,305,Cal St. Fullerton,6,21
WVB,2018-19,306,Louisiana Tech,6,23
WVB,2018-19,307,Eastern Wash.,8,20
WVB,2018-19,308,Western Ill.,3,26
WVB,2018-19,309,Binghamton,5,20
WVB,2018-19,310,North Ala.,4,21
WVB,2018-19,311,Gardner-Webb,7,22
WVB,2018-19,312,Nicholls St.,3,26
WVB,2018-19,313,Coppin St.,12,19
WVB,2018-19,314,St. Francis Brooklyn,10,18
WVB,2018-19,315,Bucknell,8,19
WVB,2018-19,316,Texas Southern,10,21
WVB,2018-19,317,Southern U.,12,16
WVB,2018-19,317,Ark.-Pine Bluff,8,21
WVB,2018-19,319,Southeastern La.,2,27
WVB,2018-19,320,Saint Peter's,8,24
WVB,2018-19,321,Lafayette,5,23
WVB,2018-19,322,UMass Lowell,5,21
WVB,2018-19,323,Jackson St.,10,23
WVB,2018-19,324,Siena,4,27
WVB,2018-19,325,N.C. Central,6,18
WVB,2018-19,326,Manhattan,5,26
WVB,2018-19,327,Grambling,11,23
WVB,2018-19,328,NJIT,4,28
WVB,2018-19,329,Prairie View,7,24
WVB,2018-19,330,Norfolk St.,4,17
WVB,2018-19,331,Alcorn,10,19
WVB,2018-19,332,Fairleigh Dickinson,2,28
WVB,2018-19,333,Savannah St.,3,21
WVB,2018-19,334,Delaware St.,2,27
WVB,2018-19,335,Mississippi Val.,5,26
WVB,2018-19,336,South Carolina St.,1,25
