Sport,Season,Rank,Team,W,L
WVB,2017-18,95,Fla. Atlantic,18,9
WVB,2017-18,96,Loyola Marymount,16,13
WVB,2017-18,97,Wyoming,17,14
WVB,2017-18,98,Boise St.,17,14
WVB,2017-18,99,Pacific,17,14
WVB,2017-18,100,Green Bay,17,16
WVB,2017-18,101,FGCU,22,10
WVB,2017-18,102,Arizona,11,18
WVB,2017-18,103,UTSA,12,16
WVB,2017-18,104,Murray St.,22,9
WVB,2017-18,105,SFA,26,8
WVB,2017-18,106,Oral Roberts,15,14
WVB,2017-18,107,California,13,18
WVB,2017-18,108,Hofstra,18,14
WVB,2017-18,109,Seton Hall,16,15
WVB,2017-18,110,LIU Brooklyn,20,10
WVB,2017-18,111,Colgate,18,11
WVB,2017-18,112,Furman,21,10
WVB,2017-18,113,Pepperdine,16,15
WVB,2017-18,114,Portland St.,21,9
WVB,2017-18,115,Kansas St.,10,19
WVB,2017-18,116,New Mexico St.,21,8
WVB,2017-18,117,IUPUI,16,15
WVB,2017-18,118,Oakland,17,12
WVB,2017-18,119,A&M-Corpus Christi,15,14
WVB,2017-18,120,Ball St.,19,11
WVB,2017-18,121,Georgia Tech,13,18
WVB,2017-18,122,Southern Miss.,20,12
WVB,2017-18,123,Idaho,18,11
WVB,2017-18,124,Cincinnati,13,19
WVB,2017-18,125,Northeastern,17,13
WVB,2017-18,126,Indiana,12,20
WVB,2017-18,127,Cornell,12,11
WVB,2017-18,128,UC Davis,16,14
WVB,2017-18,129,Jacksonville,18,10
WVB,2017-18,130,Bowling Green,17,12
WVB,2017-18,131,UNCG,19,12
WVB,2017-18,132,Drake,23,10
WVB,2017-18,133,South Alabama,17,10
WVB,2017-18,134,Ohio,17,15
WVB,2017-18,135,Portland,15,15
WVB,2017-18,136,Fairfield,25,7
WVB,2017-18,137,Houston Baptist,21,10
WVB,2017-18,138,Oklahoma,7,22
WVB,2017-18,139,St. John's (NY),15,18
WVB,2017-18,140,San Jose St.,17,12
WVB,2017-18,141,Tulsa,15,17
WVB,2017-18,142,San Diego St.,16,15
WVB,2017-18,143,Central Conn. St.,19,8
WVB,2017-18,144,Xavier,13,19
WVB,2017-18,145,North Dakota St.,19,9
WVB,2017-18,146,South Dakota,17,11
WVB,2017-18,147,Western Mich.,18,13
WVB,2017-18,148,Harvard,13,10
WVB,2017-18,149,Louisiana,21,11
WVB,2017-18,150,Wofford,22,11
WVB,2017-18,151,Gonzaga,14,16
WVB,2017-18,152,Saint Mary's (CA),9,19
WVB,2017-18,153,UTRGV,17,12
WVB,2017-18,154,East Carolina,22,11
WVB,2017-18,155,Arizona St.,10,22
WVB,2017-18,156,South Carolina,12,18
WVB,2017-18,157,Saint Louis,13,15
WVB,2017-18,158,Stony Brook,18,13
WVB,2017-18,159,Northern Ky.,12,15
WVB,2017-18,160,Lehigh,18,13
WVB,2017-18,161,Army West Point,18,12
WVB,2017-18,162,Campbell,20,12
WVB,2017-18,163,Belmont,14,15
WVB,2017-18,164,Utah St.,16,14
WVB,2017-18,165,UIC,17,13
WVB,2017-18,166,Bryant,21,12
WVB,2017-18,167,Elon,16,16
WVB,2017-18,168,Central Mich.,15,14
WVB,2017-18,169,McNeese,19,13
WVB,2017-18,170,Northern Ariz.,13,15
WVB,2017-18,171,Albany (NY),11,15
WVB,2017-18,172,Eastern Ill.,15,15
WVB,2017-18,173,CSU Bakersfield,19,14
WVB,2017-18,174,Northern Colo.,14,16
WVB,2017-18,175,Charlotte,19,12
WVB,2017-18,176,Providence,17,16
WVB,2017-18,177,Penn,12,11
WVB,2017-18,178,Wake Forest,13,19
WVB,2017-18,179,Valparaiso,17,16
WVB,2017-18,180,Duquesne,13,16
WVB,2017-18,181,New Mexico,16,16
WVB,2017-18,182,UC Santa Barbara,8,20
WVB,2017-18,183,Virginia Tech,10,21
WVB,2017-18,184,Tulane,14,19
WVB,2017-18,185,Buffalo,15,13
WVB,2017-18,186,Rhode Island,12,16
WVB,2017-18,187,South Fla.,12,18
WVB,2017-18,188,Alabama St.,28,11
WVB,2017-18,189,Northern Ill.,8,23
WVB,2017-18,190,UNCW,11,17
WVB,2017-18,191,Utah Valley,15,16
WVB,2017-18,192,CSUN,13,15
WVB,2017-18,193,Abilene Christian,13,18
WVB,2017-18,194,Marshall,11,19
WVB,2017-18,195,Eastern Ky.,13,19
WVB,2017-18,196,Eastern Mich.,16,18
WVB,2017-18,197,Virginia,7,24
WVB,2017-18,198,Mississippi St.,10,23
WVB,2017-18,199,Niagara,18,10
WVB,2017-18,200,Dartmouth,10,13
WVB,2017-18,201,Seattle U,11,17
WVB,2017-18,202,Houston,12,16
WVB,2017-18,203,Air Force,14,18
WVB,2017-18,204,Chattanooga,13,18
WVB,2017-18,205,Long Beach St.,10,19
WVB,2017-18,206,Sacred Heart,12,15
WVB,2017-18,207,Winthrop,18,14
WVB,2017-18,208,UNC Asheville,13,15
WVB,2017-18,209,Nevada,10,20
WVB,2017-18,210,New Hampshire,13,14
WVB,2017-18,211,Columbia,10,13
WVB,2017-18,212,Liberty,12,19
WVB,2017-18,213,Montana St.,10,15
WVB,2017-18,214,Jacksonville St.,23,13
WVB,2017-18,215,Rutgers,5,27
WVB,2017-18,216,Sam Houston St.,14,16
WVB,2017-18,217,Georgetown,8,22
WVB,2017-18,218,UConn,11,21
WVB,2017-18,219,Weber St.,9,20
WVB,2017-18,220,Wright St.,11,18
WVB,2017-18,221,Fresno St.,12,18
WVB,2017-18,222,UC Riverside,10,18
WVB,2017-18,223,Idaho St.,11,19
WVB,2017-18,224,Howard,16,16
WVB,2017-18,225,Omaha,10,18
WVB,2017-18,226,Toledo,12,16
WVB,2017-18,227,Boston College,7,23
WVB,2017-18,228,Western Caro.,11,19
WVB,2017-18,229,UMES,27,9
WVB,2017-18,230,Bucknell,14,14
WVB,2017-18,231,Northwestern St.,15,17
WVB,2017-18,232,Florida A&M,15,12
WVB,2017-18,233,Indiana St.,11,21
WVB,2017-18,234,La Salle,14,16
WVB,2017-18,235,Robert Morris,14,17
WVB,2017-18,236,Samford,13,18
WVB,2017-18,237,UNLV,8,23
WVB,2017-18,238,George Washington,11,21
WVB,2017-18,239,Binghamton,12,15
WVB,2017-18,240,UMBC,14,12
WVB,2017-18,241,Appalachian St.,12,20
WVB,2017-18,241,Milwaukee,12,18
WVB,2017-18,243,Kent St.,5,22
WVB,2017-18,244,UT Arlington,13,17
WVB,2017-18,245,UT Martin,11,18
WVB,2017-18,246,Purdue Fort Wayne,12,19
WVB,2017-18,247,Fordham,12,15
WVB,2017-18,248,Southern Ill.,6,23
WVB,2017-18,249,Marist,15,16
WVB,2017-18,250,UAB,11,19
WVB,2017-18,251,DePaul,8,22
WVB,2017-18,252,Little Rock,9,19
WVB,2017-18,253,Memphis,10,22
WVB,2017-18,254,North Florida,13,19
WVB,2017-18,255,Davidson,10,17
WVB,2017-18,256,Incarnate Word,8,15
WVB,2017-18,257,Montana,8,21
WVB,2017-18,258,Clemson,7,25
WVB,2017-18,259,Delaware,5,21
WVB,2017-18,260,Saint Francis (PA),12,15
WVB,2017-18,261,Loyola Chicago,5,24
WVB,2017-18,262,USC Upstate,8,21
WVB,2017-18,263,Iona,16,18
WVB,2017-18,264,Bradley,10,22
WVB,2017-18,265,Tennessee St.,7,23
WVB,2017-18,266,Southeast Mo. St.,11,20
WVB,2017-18,267,Mercer,10,21
WVB,2017-18,268,Georgia St.,10,19
WVB,2017-18,269,Eastern Wash.,7,18
WVB,2017-18,270,UMKC,9,19
WVB,2017-18,271,Troy,11,22
WVB,2017-18,272,New Orleans,12,16
WVB,2017-18,273,UTEP,6,22
WVB,2017-18,274,Grand Canyon,8,18
WVB,2017-18,275,Evansville,10,20
WVB,2017-18,276,George Mason,6,21
WVB,2017-18,277,FIU,6,16
WVB,2017-18,278,Bethune-Cookman,12,14
WVB,2017-18,279,Louisiana Tech,7,21
WVB,2017-18,280,Presbyterian,8,23
WVB,2017-18,281,Middle Tenn.,7,23
WVB,2017-18,282,San Francisco,3,28
WVB,2017-18,283,Brown,7,18
WVB,2017-18,283,William & Mary,5,25
WVB,2017-18,285,Morehead St.,14,15
WVB,2017-18,286,Akron,6,22
WVB,2017-18,287,Loyola Maryland,10,19
WVB,2017-18,288,Youngstown St.,8,22
WVB,2017-18,289,Stetson,3,23
WVB,2017-18,290,Gardner-Webb,7,22
WVB,2017-18,291,Western Ill.,8,20
WVB,2017-18,292,Hampton,13,17
WVB,2017-18,293,Cal St. Fullerton,5,24
WVB,2017-18,294,Rider,17,15
WVB,2017-18,295,Southern Utah,7,21
WVB,2017-18,296,Texas Southern,16,13
WVB,2017-18,297,Charleston So.,8,22
WVB,2017-18,298,Chicago St.,10,21
WVB,2017-18,299,Ga. Southern,8,21
WVB,2017-18,300,Quinnipiac,10,22
WVB,2017-18,301,N.C. A&T,14,14
WVB,2017-18,302,Hartford,6,20
WVB,2017-18,303,Canisius,10,18
WVB,2017-18,304,Southeastern La.,3,27
WVB,2017-18,305,NJIT,12,19
WVB,2017-18,306,Holy Cross,5,24
WVB,2017-18,307,UMass Lowell,5,21
WVB,2017-18,308,La.-Monroe,5,28
WVB,2017-18,309,The Citadel,8,26
WVB,2017-18,310,St. Francis Brooklyn,8,21
WVB,2017-18,311,Alabama A&M,14,20
WVB,2017-18,312,Lamar University,4,22
WVB,2017-18,313,Tennessee Tech,4,24
WVB,2017-18,314,Nicholls St.,4,25
WVB,2017-18,315,Ark.-Pine Bluff,13,20
WVB,2017-18,316,Morgan St.,8,18
WVB,2017-18,317,Siena,7,22
WVB,2017-18,318,South Dakota St.,2,25
WVB,2017-18,319,Lafayette,5,24
WVB,2017-18,320,Southern U.,8,21
WVB,2017-18,321,Prairie View,8,19
WVB,2017-18,322,Jackson St.,8,26
WVB,2017-18,323,Fairleigh Dickinson,5,24
WVB,2017-18,324,Coppin St.,4,26
WVB,2017-18,325,Delaware St.,3,25
WVB,2017-18,326,Grambling,16,23
WVB,2017-18,327,N.C. Central,4,20
WVB,2017-18,328,Savannah St.,4,24
WVB,2017-18,329,Mississippi Val.,8,26
WVB,2017-18,330,Norfolk St.,3,23
WVB,2017-18,331,South Carolina St.,1,26
WVB,2017-18,332,Manhattan,2,29
WVB,2017-18,333,Saint Peter's,0,30
WVB,2017-18,334,Alcorn,2,39
