Sport,Season,Rank,Team,W,L
WVB,2013-14,82,Pittsburgh,19,14
WVB,2013-14,83,Portland St.,21,11
WVB,2013-14,84,LIU Brooklyn,23,8
WVB,2013-14,85,Bowling Green,14,16
WVB,2013-14,86,Jacksonville,30,4
WVB,2013-14,87,Middle Tenn.,17,13
WVB,2013-14,88,SMU,22,9
WVB,2013-14,89,San Diego St.,16,14
WVB,2013-14,90,Duquesne,20,10
WVB,2013-14,91,Illinois St.,19,13
WVB,2013-14,92,TCU,16,15
WVB,2013-14,93,New Mexico St.,22,11
WVB,2013-14,94,Baylor,12,20
WVB,2013-14,95,Western Mich.,17,14
WVB,2013-14,96,Oral Roberts,22,7
WVB,2013-14,97,Morehead St.,27,8
WVB,2013-14,98,Northwestern St.,21,12
WVB,2013-14,99,Army,14,13
WVB,2013-14,100,Texas St.,24,13
WVB,2013-14,101,Idaho St.,23,12
WVB,2013-14,102,Fresno St.,17,15
WVB,2013-14,103,Valparaiso,25,8
WVB,2013-14,104,Wake Forest,16,16
WVB,2013-14,105,Southern Ill.,20,13
WVB,2013-14,106,Toledo,19,12
WVB,2013-14,107,UCF,21,10
WVB,2013-14,108,Samford,23,11
WVB,2013-14,109,IUPUI,19,14
WVB,2013-14,110,UC Irvine,14,16
WVB,2013-14,111,Notre Dame,13,18
WVB,2013-14,112,North Dakota,22,11
WVB,2013-14,113,Dayton,16,13
WVB,2013-14,114,Ole Miss,14,17
WVB,2013-14,115,Pacific,15,15
WVB,2013-14,116,Loyola Marymount,14,14
WVB,2013-14,117,San Francisco,13,15
WVB,2013-14,118,UAB,21,14
WVB,2013-14,119,Iowa,11,21
WVB,2013-14,120,Clemson,15,16
WVB,2013-14,121,North Texas,17,15
WVB,2013-14,122,Indiana,9,22
WVB,2013-14,123,Furman,17,12
WVB,2013-14,124,UALR,20,11
WVB,2013-14,125,Marshall,16,16
WVB,2013-14,126,A&M-Corpus Christi,20,12
WVB,2013-14,127,Santa Clara,11,16
WVB,2013-14,128,St. John's (NY),16,16
WVB,2013-14,129,South Carolina,12,19
WVB,2013-14,130,South Dakota,19,13
WVB,2013-14,131,UNLV,16,14
WVB,2013-14,132,Eastern Mich.,18,16
WVB,2013-14,133,Bakersfield,21,12
WVB,2013-14,134,Maryland,13,19
WVB,2013-14,135,South Fla.,17,15
WVB,2013-14,136,Mississippi St.,12,20
WVB,2013-14,137,Wyoming,21,13
WVB,2013-14,138,Oregon St.,9,22
WVB,2013-14,139,Idaho,19,11
WVB,2013-14,140,Lehigh,20,9
WVB,2013-14,141,Denver,17,13
WVB,2013-14,142,Buffalo,18,12
WVB,2013-14,143,Villanova,12,17
WVB,2013-14,144,IPFW,18,14
WVB,2013-14,145,UNC Wilmington,20,10
WVB,2013-14,146,Boise St.,14,16
WVB,2013-14,147,Green Bay,14,14
WVB,2013-14,148,Rice,11,19
WVB,2013-14,149,UC Davis,14,15
WVB,2013-14,150,George Washington,16,14
WVB,2013-14,151,James Madison,13,15
WVB,2013-14,152,Gonzaga,11,16
WVB,2013-14,153,Appalachian St.,19,13
WVB,2013-14,154,Fairfield,19,13
WVB,2013-14,155,Radford,25,10
WVB,2013-14,156,UMKC,15,14
WVB,2013-14,157,UTEP,14,16
WVB,2013-14,158,DePaul,16,14
WVB,2013-14,159,Texas-Arlington,19,15
WVB,2013-14,160,Sam Houston St.,17,11
WVB,2013-14,161,FGCU,14,19
WVB,2013-14,162,Georgia Tech,12,20
WVB,2013-14,163,Harvard,14,9
WVB,2013-14,164,Cal Poly,12,17
WVB,2013-14,165,Utah Valley,18,15
WVB,2013-14,166,UNC Greensboro,17,13
WVB,2013-14,167,Syracuse,16,16
WVB,2013-14,168,Southeast Mo. St.,17,16
WVB,2013-14,169,Marist,21,9
WVB,2013-14,170,Arkansas St.,15,20
WVB,2013-14,171,Penn,14,11
WVB,2013-14,172,Loyola Chicago,13,18
WVB,2013-14,173,Cleveland St.,16,13
WVB,2013-14,174,Georgetown,10,19
WVB,2013-14,175,FIU,13,17
WVB,2013-14,176,Belmont,19,14
WVB,2013-14,177,Miami (OH),12,16
WVB,2013-14,178,Oakland,15,15
WVB,2013-14,179,Southern Miss.,17,14
WVB,2013-14,180,Northern Ariz.,19,11
WVB,2013-14,181,Northern Colo.,14,17
WVB,2013-14,182,Stephen F. Austin,16,16
WVB,2013-14,183,Temple,18,12
WVB,2013-14,184,Eastern Ky.,18,16
WVB,2013-14,184,Tennessee,9,23
WVB,2013-14,186,Eastern Ill.,18,12
WVB,2013-14,187,Hampton,19,11
WVB,2013-14,188,Rhode Island,15,16
WVB,2013-14,189,Fla. Atlantic,13,17
WVB,2013-14,190,Liberty,11,18
WVB,2013-14,191,Cal St. Fullerton,11,17
WVB,2013-14,192,South Ala.,14,15
WVB,2013-14,193,Youngstown St.,16,15
WVB,2013-14,194,Davidson,16,14
WVB,2013-14,195,Montana,16,15
WVB,2013-14,196,Houston,18,15
WVB,2013-14,197,Coastal Caro.,19,12
WVB,2013-14,198,Saint Louis,13,17
WVB,2013-14,199,New Hampshire,20,13
WVB,2013-14,200,Central Mich.,11,17
WVB,2013-14,201,High Point,16,15
WVB,2013-14,202,Central Conn. St.,21,9
WVB,2013-14,203,Hofstra,17,15
WVB,2013-14,204,UConn,14,19
WVB,2013-14,205,Houston Baptist,15,18
WVB,2013-14,206,La.-Lafayette,19,14
WVB,2013-14,207,Austin Peay,13,22
WVB,2013-14,208,Western Caro.,18,13
WVB,2013-14,209,Texas Tech,10,22
WVB,2013-14,210,Siena,14,14
WVB,2013-14,211,Kennesaw St.,13,17
WVB,2013-14,212,Florida A&M,15,8
WVB,2013-14,213,Delaware,11,17
WVB,2013-14,214,Elon,16,17
WVB,2013-14,215,Kent St.,12,18
WVB,2013-14,216,Seattle,13,20
WVB,2013-14,217,Troy,13,21
WVB,2013-14,218,Air Force,8,24
WVB,2013-14,219,William & Mary,11,21
WVB,2013-14,220,Towson,10,24
WVB,2013-14,221,Brown,12,13
WVB,2013-14,222,Iona,16,14
WVB,2013-14,223,Bradley,13,15
WVB,2013-14,224,North Dakota St.,6,22
WVB,2013-14,225,Memphis,15,17
WVB,2013-14,226,Navy,13,16
WVB,2013-14,227,Cornell,8,16
WVB,2013-14,228,UMBC,19,12
WVB,2013-14,229,Sacramento St.,15,16
WVB,2013-14,230,Eastern Wash.,10,21
WVB,2013-14,231,Boston College,9,23
WVB,2013-14,232,East Carolina,13,19
WVB,2013-14,233,Northern Ky.,12,19
WVB,2013-14,234,Campbell,14,17
WVB,2013-14,235,Manhattan,20,13
WVB,2013-14,236,Murray St.,16,14
WVB,2013-14,237,Jacksonville St.,13,18
WVB,2013-14,238,San Jose St.,8,23
WVB,2013-14,239,Albany (NY),9,19
WVB,2013-14,240,Dartmouth,11,15
WVB,2013-14,241,Evansville,9,20
WVB,2013-14,242,UNC Asheville,17,14
WVB,2013-14,243,Western Ill.,12,18
WVB,2013-14,244,Indiana St.,13,17
WVB,2013-14,245,Howard,21,11
WVB,2013-14,246,Winthrop,17,13
WVB,2013-14,247,Bucknell,10,16
WVB,2013-14,248,Princeton,10,14
WVB,2013-14,249,Lamar,9,21
WVB,2013-14,250,Coppin St.,15,16
WVB,2013-14,251,Charlotte,12,17
WVB,2013-14,252,Tennessee St.,10,18
WVB,2013-14,253,SIU Edwardsville,14,18
WVB,2013-14,254,North Florida,10,20
WVB,2013-14,255,Texas Southern,16,12
WVB,2013-14,256,Loyola Maryland,8,20
WVB,2013-14,257,Stetson,18,16
WVB,2013-14,258,Wofford,13,19
WVB,2013-14,259,Akron,8,19
WVB,2013-14,260,Georgia St.,9,23
WVB,2013-14,261,Sacred Heart,15,16
WVB,2013-14,262,Stony Brook,16,18
WVB,2013-14,263,Morgan St.,12,13
WVB,2013-14,264,Southeastern La.,11,20
WVB,2013-14,265,McNeese St.,17,16
WVB,2013-14,266,Ill.-Chicago,9,21
WVB,2013-14,267,George Mason,7,21
WVB,2013-14,268,Portland,0,27
WVB,2013-14,269,Presbyterian,9,22
WVB,2013-14,270,Cincinnati,3,29
WVB,2013-14,271,Lafayette,11,16
WVB,2013-14,272,Columbia,6,17
WVB,2013-14,273,Nevada,4,28
WVB,2013-14,274,Grand Canyon,12,19
WVB,2013-14,275,Alabama St.,25,16
WVB,2013-14,276,South Dakota St.,5,22
WVB,2013-14,277,Gardner-Webb,15,18
WVB,2013-14,278,Tex.-Pan American,13,20
WVB,2013-14,279,Louisiana Tech,7,22
WVB,2013-14,280,Holy Cross,7,21
WVB,2013-14,281,Norfolk St.,11,18
WVB,2013-14,282,Canisius,11,18
WVB,2013-14,283,Rider,15,14
WVB,2013-14,284,Alabama A&M,11,21
WVB,2013-14,285,Rutgers,5,27
WVB,2013-14,286,Montana St.,6,25
WVB,2013-14,287,UC Riverside,2,26
WVB,2013-14,288,La.-Monroe,6,28
WVB,2013-14,289,Fordham,10,20
WVB,2013-14,290,Chattanooga,4,27
WVB,2013-14,291,UT Martin,9,23
WVB,2013-14,292,Hartford,12,18
WVB,2013-14,293,Neb. Omaha,7,22
WVB,2013-14,294,Nicholls St.,5,23
WVB,2013-14,295,Binghamton,9,19
WVB,2013-14,296,Wright St.,6,26
WVB,2013-14,297,Tennessee Tech,5,21
WVB,2013-14,298,New Orleans,3,28
WVB,2013-14,299,Southern Utah,4,27
WVB,2013-14,300,Robert Morris,9,22
WVB,2013-14,301,Saint Francis (PA),5,22
WVB,2013-14,302,NJIT,7,15
WVB,2013-14,303,Drake,2,28
WVB,2013-14,304,Weber St.,7,27
WVB,2013-14,305,Citadel,5,28
WVB,2013-14,306,USC Upstate,5,23
WVB,2013-14,307,Mercer,1,27
WVB,2013-14,308,Charleston So.,6,24
WVB,2013-14,309,Jackson St.,11,21
WVB,2013-14,310,Prairie View,11,27
WVB,2013-14,311,Providence,12,20
WVB,2013-14,312,Bryant,8,25
WVB,2013-14,313,UMES,3,21
WVB,2013-14,314,N.C. A&T,7,25
WVB,2013-14,315,Niagara,4,25
WVB,2013-14,316,Southern U.,8,19
WVB,2013-14,317,Quinnipiac,5,26
WVB,2013-14,318,Chicago St.,2,29
WVB,2013-14,319,Ark.-Pine Bluff,13,23
WVB,2013-14,320,St. Francis Brooklyn,7,25
WVB,2013-14,321,Mississippi Val.,9,21
WVB,2013-14,322,South Carolina St.,6,22
WVB,2013-14,323,La Salle,1,31
WVB,2013-14,324,Fairleigh Dickinson,5,24
WVB,2013-14,325,Saint Peter's,4,28
WVB,2013-14,326,N.C. Central,3,25
WVB,2013-14,327,Delaware St.,2,22
WVB,2013-14,328,Bethune-Cookman,6,27
WVB,2013-14,329,UMass Lowell,0,26
WVB,2013-14,330,Grambling,5,25
WVB,2013-14,331,Savannah St.,1,29
WVB,2013-14,332,Alcorn,1,25
