Sport,Season,Rank,Team,W,L
WBB,2011-12,76,Oregon St.,20,13
WBB,2011-12,77,Quinnipiac,22,10
WBB,2011-12,78,South Fla.,19,16
WBB,2011-12,79,Sacred Heart,25,8
WBB,2011-12,80,Howard,24,9
WBB,2011-12,81,Appalachian St.,27,7
WBB,2011-12,82,North Carolina,20,11
WBB,2011-12,83,Memphis,25,8
WBB,2011-12,84,Tulane,23,11
WBB,2011-12,85,Minnesota,19,17
WBB,2011-12,86,UNC Wilmington,20,13
WBB,2011-12,87,Boston U.,23,9
WBB,2011-12,88,Colorado,21,14
WBB,2011-12,89,Bowling Green,24,7
WBB,2011-12,90,UALR,20,13
WBB,2011-12,91,Duquesne,20,12
WBB,2011-12,92,Albany (NY),23,10
WBB,2011-12,93,McNeese St.,26,8
WBB,2011-12,94,Florida St.,14,17
WBB,2011-12,95,VCU,19,15
WBB,2011-12,96,Central Ark.,24,7
WBB,2011-12,97,Missouri,13,18
WBB,2011-12,98,Liberty,24,9
WBB,2011-12,99,San Diego St.,25,7
WBB,2011-12,100,Utah,16,16
WBB,2011-12,101,Marquette,14,17
WBB,2011-12,102,Illinois St.,19,13
WBB,2011-12,103,Washington St.,13,20
WBB,2011-12,104,South Dakota,23,8
WBB,2011-12,105,Davidson,22,10
WBB,2011-12,106,Auburn,13,17
WBB,2011-12,107,Cincinnati,16,16
WBB,2011-12,108,Detroit,20,14
WBB,2011-12,109,Wichita St.,20,13
WBB,2011-12,110,Miami (OH),21,10
WBB,2011-12,111,Oregon,15,16
WBB,2011-12,112,UNLV,22,10
WBB,2011-12,113,Northwestern,14,16
WBB,2011-12,114,Fairfield,24,9
WBB,2011-12,115,Hartford,19,13
WBB,2011-12,116,Illinois,11,19
WBB,2011-12,117,UAB,19,11
WBB,2011-12,118,UNI,19,15
WBB,2011-12,119,Mississippi St.,14,16
WBB,2011-12,120,Towson,16,14
WBB,2011-12,121,LIU Brooklyn,21,10
WBB,2011-12,122,Pacific,18,14
WBB,2011-12,123,Seattle,20,12
WBB,2011-12,124,Samford,20,13
WBB,2011-12,125,Providence,13,17
WBB,2011-12,126,American,23,8
WBB,2011-12,127,Harvard,18,12
WBB,2011-12,128,FIU,23,11
WBB,2011-12,129,UT Martin,23,9
WBB,2011-12,130,Drake,18,16
WBB,2011-12,131,Coppin St.,20,12
WBB,2011-12,132,Montana St.,19,11
WBB,2011-12,133,Denver,19,12
WBB,2011-12,134,Oral Roberts,20,11
WBB,2011-12,135,Charlotte,16,14
WBB,2011-12,136,Pepperdine,14,15
WBB,2011-12,137,UMBC,17,15
WBB,2011-12,138,Indiana St.,15,16
WBB,2011-12,139,Central Mich.,20,16
WBB,2011-12,140,La Salle,14,17
WBB,2011-12,141,Northern Colo.,20,12
WBB,2011-12,142,Monmouth,19,13
WBB,2011-12,143,Bradley,18,16
WBB,2011-12,144,High Point,20,13
WBB,2011-12,145,Yale,16,12
WBB,2011-12,146,UC Davis,17,13
WBB,2011-12,147,Florida A&M,22,8
WBB,2011-12,148,UMKC,22,12
WBB,2011-12,149,Eastern Ill.,22,9
WBB,2011-12,150,Robert Morris,18,14
WBB,2011-12,151,Wisconsin,9,20
WBB,2011-12,152,Stetson,23,11
WBB,2011-12,153,Eastern Wash.,16,14
WBB,2011-12,154,Arizona,15,17
WBB,2011-12,155,Utah St.,21,10
WBB,2011-12,156,Ill.-Chicago,18,13
WBB,2011-12,157,Saint Francis (PA),14,16
WBB,2011-12,158,Wright St.,21,13
WBB,2011-12,159,Stephen F. Austin,23,10
WBB,2011-12,160,UC Santa Barbara,17,16
WBB,2011-12,161,Cal Poly,17,15
WBB,2011-12,162,Alabama,12,19
WBB,2011-12,163,Pittsburgh,8,22
WBB,2011-12,164,Portland,12,20
WBB,2011-12,165,George Mason,15,16
WBB,2011-12,166,Montana,16,14
WBB,2011-12,167,Seton Hall,8,23
WBB,2011-12,168,SIU Edwardsville,18,12
WBB,2011-12,169,Louisiana Tech,17,15
WBB,2011-12,170,Tulsa,13,15
WBB,2011-12,170,TCU,16,14
WBB,2011-12,172,Cal St. Northridge,17,14
WBB,2011-12,173,Holy Cross,19,15
WBB,2011-12,174,Fla. Atlantic,17,13
WBB,2011-12,175,SMU,14,17
WBB,2011-12,176,Mississippi Val.,18,14
WBB,2011-12,177,Sam Houston St.,18,12
WBB,2011-12,178,Navy,18,14
WBB,2011-12,179,Ole Miss,12,18
WBB,2011-12,180,Boston College,7,23
WBB,2011-12,181,Southern Miss.,13,18
WBB,2011-12,182,Xavier,8,20
WBB,2011-12,183,Colorado St.,13,17
WBB,2011-12,184,UCF,12,17
WBB,2011-12,185,Santa Clara,12,18
WBB,2011-12,186,Lehigh,17,13
WBB,2011-12,187,Old Dominion,11,21
WBB,2011-12,188,Winthrop,18,13
WBB,2011-12,189,Marshall,16,14
WBB,2011-12,190,Rice,16,16
WBB,2011-12,191,Elon,16,14
WBB,2011-12,192,Portland St.,15,14
WBB,2011-12,193,Northeastern,8,22
WBB,2011-12,194,Manhattan,18,16
WBB,2011-12,195,Lamar,16,15
WBB,2011-12,196,Northern Ill.,14,17
WBB,2011-12,197,Loyola Maryland,13,17
WBB,2011-12,198,South Ala.,17,13
WBB,2011-12,199,Penn,13,15
WBB,2011-12,200,Akron,14,18
WBB,2011-12,201,North Dakota,21,11
WBB,2011-12,202,East Carolina,12,19
WBB,2011-12,203,North Texas,15,16
WBB,2011-12,204,Indiana,6,24
WBB,2011-12,205,Butler,13,17
WBB,2011-12,206,New Hampshire,16,14
WBB,2011-12,207,Arkansas St.,12,18
WBB,2011-12,208,Mt. St. Mary's,14,16
WBB,2011-12,209,Fordham,12,18
WBB,2011-12,210,Campbell,18,12
WBB,2011-12,211,Prairie View,17,16
WBB,2011-12,212,Saint Louis,11,20
WBB,2011-12,213,Furman,15,16
WBB,2011-12,214,Alabama A&M,17,12
WBB,2011-12,215,Central Conn. St.,13,16
WBB,2011-12,216,Western Ky.,9,21
WBB,2011-12,217,Wyoming,12,17
WBB,2011-12,218,Brown,16,12
WBB,2011-12,219,Virginia Tech,7,23
WBB,2011-12,220,William & Mary,10,20
WBB,2011-12,221,Grambling,15,15
WBB,2011-12,222,UMES,12,18
WBB,2011-12,223,Loyola Chicago,13,17
WBB,2011-12,224,Niagara,13,19
WBB,2011-12,225,Nicholls St.,16,15
WBB,2011-12,226,Charleston So.,17,15
WBB,2011-12,227,Hawaii,11,19
WBB,2011-12,228,Binghamton,13,18
WBB,2011-12,229,Boise St.,15,16
WBB,2011-12,230,Radford,16,15
WBB,2011-12,231,Texas St.,17,14
WBB,2011-12,232,Buffalo,9,22
WBB,2011-12,233,Iona,13,18
WBB,2011-12,234,Sacramento St.,13,18
WBB,2011-12,235,Oakland,11,17
WBB,2011-12,236,UC Irvine,13,17
WBB,2011-12,237,Tennessee Tech,17,17
WBB,2011-12,238,Georgia St.,8,22
WBB,2011-12,239,Ohio,14,18
WBB,2011-12,240,North Dakota St.,11,20
WBB,2011-12,241,George Washington,11,18
WBB,2011-12,242,Siena,12,17
WBB,2011-12,243,Western Caro.,14,17
WBB,2011-12,244,Long Beach St.,14,18
WBB,2011-12,245,Fairleigh Dickinson,13,18
WBB,2011-12,246,Clemson,6,22
WBB,2011-12,247,La.-Monroe,9,21
WBB,2011-12,248,Milwaukee,9,21
WBB,2011-12,249,Western Ill.,12,19
WBB,2011-12,250,Bryant,14,15
WBB,2011-12,251,Canisius,12,18
WBB,2011-12,252,Massachusetts,8,21
WBB,2011-12,253,Southern U.,13,13
WBB,2011-12,254,Presbyterian,14,15
WBB,2011-12,255,IUPUI,13,19
WBB,2011-12,256,Loyola Marymount,8,22
WBB,2011-12,257,East Tenn. St.,8,22
WBB,2011-12,258,Idaho,12,20
WBB,2011-12,259,Army,14,16
WBB,2011-12,260,Alabama St.,14,14
WBB,2011-12,261,Belmont,12,18
WBB,2011-12,262,Ball St.,9,21
WBB,2011-12,263,Cleveland St.,12,19
WBB,2011-12,264,Norfolk St.,12,17
WBB,2011-12,265,Southern Ill.,8,22
WBB,2011-12,266,Valparaiso,10,21
WBB,2011-12,267,Cornell,12,16
WBB,2011-12,268,Col. of Charleston,7,23
WBB,2011-12,269,N.C. A&T,15,16
WBB,2011-12,270,Tex.-Pan American,13,17
WBB,2011-12,271,Alcorn St.,14,20
WBB,2011-12,272,Youngstown St.,10,20
WBB,2011-12,273,IPFW,9,21
WBB,2011-12,274,Jacksonville,11,20
WBB,2011-12,275,New Mexico,11,20
WBB,2011-12,276,Kennesaw St.,14,17
WBB,2011-12,277,San Francisco,5,25
WBB,2011-12,278,CSU Bakersfield,7,22
WBB,2011-12,279,Eastern Ky.,13,16
WBB,2011-12,280,Wofford,13,18
WBB,2011-12,281,UTSA,8,21
WBB,2011-12,282,Southeastern La.,12,18
WBB,2011-12,283,Vermont,10,20
WBB,2011-12,284,North Florida,13,17
WBB,2011-12,285,Dartmouth,6,22
WBB,2011-12,286,Northern Ariz.,9,20
WBB,2011-12,287,South Carolina St.,13,16
WBB,2011-12,288,Rider,11,19
WBB,2011-12,289,Coastal Caro.,13,15
WBB,2011-12,290,Longwood,7,22
WBB,2011-12,291,Western Mich.,8,22
WBB,2011-12,292,Cal St. Fullerton,11,19
WBB,2011-12,293,Austin Peay,9,22
WBB,2011-12,294,Ga. Southern,8,22
WBB,2011-12,295,San Jose St.,11,19
WBB,2011-12,296,Kent St.,6,21
WBB,2011-12,297,Evansville,5,25
WBB,2011-12,298,Colgate,8,22
WBB,2011-12,299,Morehead St.,10,19
WBB,2011-12,300,S.C. Upstate,9,21
WBB,2011-12,301,Utah Valley,15,15
WBB,2011-12,302,Lafayette,8,22
WBB,2011-12,303,Murray St.,13,18
WBB,2011-12,304,Bethune-Cookman,10,19
WBB,2011-12,305,Nevada,7,23
WBB,2011-12,306,UNC Greensboro,4,25
WBB,2011-12,307,UC Riverside,5,24
WBB,2011-12,308,Air Force,6,24
WBB,2011-12,309,Tennessee St.,9,20
WBB,2011-12,310,La.-Lafayette,7,23
WBB,2011-12,311,Houston,3,26
WBB,2011-12,312,Morgan St.,6,24
WBB,2011-12,313,Maine,8,23
WBB,2011-12,314,Southern Utah,6,23
WBB,2011-12,315,Rhode Island,1,28
WBB,2011-12,316,Delaware St.,7,23
WBB,2011-12,317,New Mexico St.,6,24
WBB,2011-12,318,Savannah St.,10,20
WBB,2011-12,319,Texas-Arlington,6,22
WBB,2011-12,320,Southeast Mo. St.,7,22
WBB,2011-12,321,Saint Peter's,5,26
WBB,2011-12,322,A&M-Corpus Christi,9,20
WBB,2011-12,323,Mercer,6,23
WBB,2011-12,324,Gardner-Webb,4,25
WBB,2011-12,325,NJIT,13,17
WBB,2011-12,326,Jackson St.,11,17
WBB,2011-12,327,Stony Brook,4,26
WBB,2011-12,328,St. Francis (NY),4,25
WBB,2011-12,329,Northwestern St.,6,23
WBB,2011-12,330,UNC Asheville,7,23
WBB,2011-12,331,Bucknell,5,25
WBB,2011-12,332,Weber St.,2,27
WBB,2011-12,333,Chicago St.,6,24
WBB,2011-12,334,Wagner,2,27
WBB,2011-12,335,Lipscomb,6,23
WBB,2011-12,336,Ark.-Pine Bluff,1,29
WBB,2011-12,337,Columbia,3,25
WBB,2011-12,338,Troy,2,26
WBB,2011-12,339,Texas Southern,5,26
WBB,2011-12,340,Jacksonville St.,4,25
WBB,2011-12,341,N.C. Central,3,27
WBB,2011-12,342,Houston Baptist,1,27
