Sport,Season,Rank,Team,W,L
MBB,2013-14,329,Cornell,2,26
MBB,2013-14,329,Delaware St.,9,21
MBB,2013-14,331,UMBC,9,21
MBB,2013-14,332,South Carolina St.,9,21
MBB,2013-14,333,Maine,6,23
MBB,2013-14,334,Stetson,7,24
MBB,2013-14,335,Appalachian St.,9,21
MBB,2013-14,336,Longwood,8,24
MBB,2013-14,337,Sacred Heart,5,26
MBB,2013-14,338,N.C. A&T,9,23
MBB,2013-14,339,Furman,9,21
MBB,2013-14,340,New Hampshire,6,24
MBB,2013-14,341,Houston Baptist,6,25
MBB,2013-14,342,Mississippi Val.,9,23
MBB,2013-14,343,Bethune-Cookman,7,25
MBB,2013-14,344,Lamar,4,26
MBB,2013-14,345,Citadel,7,26
MBB,2013-14,346,Southern Utah,2,27
MBB,2013-14,347,UMES,6,24
MBB,2013-14,348,Grambling,5,24
MBB,2013-14,349,Presbyterian,6,26
