Sport,Season,Rank,Team,W,L
MBB,2009-10,146,Western Mich.,18,15
MBB,2009-10,147,Providence,12,19
MBB,2009-10,148,George Washington,16,15
MBB,2009-10,149,Stephen F. Austin,23,9
MBB,2009-10,150,Nebraska,15,18
MBB,2009-10,151,Auburn,15,17
MBB,2009-10,152,Maine,19,11
MBB,2009-10,153,Stony Brook,22,10
MBB,2009-10,154,Hofstra,19,15
MBB,2009-10,155,Arkansas,14,18
MBB,2009-10,156,St. Bonaventure,15,16
MBB,2009-10,157,Cleveland St.,16,17
MBB,2009-10,158,George Mason,17,15
MBB,2009-10,159,Austin Peay,17,15
MBB,2009-10,160,Stanford,14,18
MBB,2009-10,161,Detroit,20,14
MBB,2009-10,162,Rutgers,15,17
MBB,2009-10,163,Denver,19,13
MBB,2009-10,164,Eastern Ky.,20,13
MBB,2009-10,165,Utah,14,17
MBB,2009-10,166,Southern Ill.,15,15
MBB,2009-10,167,A&M-Corpus Christi,17,15
MBB,2009-10,168,Ark.-Pine Bluff,18,16
MBB,2009-10,169,Eastern Ill.,19,12
MBB,2009-10,170,Washington St.,16,15
MBB,2009-10,171,Radford,19,12
MBB,2009-10,171,La Salle,12,18
MBB,2009-10,173,Winthrop,19,14
MBB,2009-10,174,Mt. St. Mary's,16,15
MBB,2009-10,175,Idaho,15,16
MBB,2009-10,176,San Jose St.,14,17
MBB,2009-10,177,Drake,14,19
MBB,2009-10,178,Middle Tenn.,19,14
MBB,2009-10,179,Massachusetts,12,20
MBB,2009-10,180,Valparaiso,15,17
MBB,2009-10,181,Davidson,16,15
MBB,2009-10,181,Campbell,19,11
MBB,2009-10,183,St. Peter's,16,14
MBB,2009-10,184,St. Joseph's,11,20
MBB,2009-10,185,Loyola Marymount,18,16
MBB,2009-10,186,UTSA,19,11
MBB,2009-10,187,Oregon St.,14,18
MBB,2009-10,188,Bowling Green,14,16
MBB,2009-10,189,Fresno St.,15,18
MBB,2009-10,190,UCF,15,17
MBB,2009-10,191,TCU,13,19
MBB,2009-10,192,Seattle,17,14
MBB,2009-10,193,Southeastern La.,19,12
MBB,2009-10,194,Penn St.,11,20
MBB,2009-10,195,Central Mich.,15,15
MBB,2009-10,196,Jackson St.,19,13
MBB,2009-10,197,Citadel,16,16
MBB,2009-10,198,Tennessee Tech,15,17
MBB,2009-10,199,Eastern Mich.,17,15
MBB,2009-10,200,Northern Ariz.,14,14
MBB,2009-10,201,Arkansas St.,17,14
MBB,2009-10,202,Montana St.,15,14
MBB,2009-10,203,Lipscomb,17,13
MBB,2009-10,204,Cal St. Fullerton,16,15
MBB,2009-10,205,Canisius,15,17
MBB,2009-10,206,Lafayette,19,13
MBB,2009-10,207,Boise St.,15,17
MBB,2009-10,208,Iowa,10,22
MBB,2009-10,209,Loyola (IL),14,16
MBB,2009-10,210,San Francisco,12,18
MBB,2009-10,211,SMU,14,17
MBB,2009-10,212,Delaware St.,17,12
MBB,2009-10,213,South Ala.,17,15
MBB,2009-10,214,Ball St.,15,15
MBB,2009-10,215,South Dakota,22,10
MBB,2009-10,216,Loyola (MD),13,17
MBB,2009-10,217,DePaul,8,23
MBB,2009-10,218,Fla. Atlantic,14,16
MBB,2009-10,219,Mercer,16,17
MBB,2009-10,220,UNC Asheville,15,16
MBB,2009-10,221,Portland St.,13,19
MBB,2009-10,222,Indiana,10,21
MBB,2009-10,223,LSU,11,20
MBB,2009-10,224,South Carolina St.,18,14
MBB,2009-10,225,IPFW,16,15
MBB,2009-10,226,Manhattan,11,20
MBB,2009-10,227,Texas Southern,17,16
MBB,2009-10,228,Binghamton,13,18
MBB,2009-10,229,San Diego,11,21
MBB,2009-10,230,Wyoming,10,21
MBB,2009-10,231,East Carolina,10,21
MBB,2009-10,232,Texas-Arlington,16,14
MBB,2009-10,233,South Dakota St.,14,16
MBB,2009-10,234,Liberty,15,16
MBB,2009-10,235,North Florida,13,18
MBB,2009-10,236,UNC Wilmington,9,22
MBB,2009-10,237,Delaware,7,24
MBB,2009-10,238,Santa Clara,11,21
MBB,2009-10,239,Chattanooga,15,18
MBB,2009-10,240,UC Davis,14,18
MBB,2009-10,241,James Madison,13,20
MBB,2009-10,242,Long Island,14,17
MBB,2009-10,243,Texas St.,15,16
MBB,2009-10,244,New Hampshire,13,17
MBB,2009-10,245,Evansville,9,21
MBB,2009-10,246,La.-Lafayette,13,17
MBB,2009-10,247,Air Force,10,21
MBB,2009-10,248,Georgia St.,12,20
MBB,2009-10,249,Army,14,15
MBB,2009-10,250,UNC Greensboro,8,23
MBB,2009-10,251,Cal St. Northridge,11,21
MBB,2009-10,252,Columbia,11,17
MBB,2009-10,253,Cal Poly,12,19
MBB,2009-10,254,UC Riverside,12,17
MBB,2009-10,255,High Point,15,15
MBB,2009-10,256,Bethune-Cookman,17,16
MBB,2009-10,257,Hawaii,10,20
MBB,2009-10,258,Brown,11,20
MBB,2009-10,259,Bucknell,14,17
MBB,2009-10,260,Tennessee St.,9,23
MBB,2009-10,261,Northern Ill.,10,20
MBB,2009-10,262,Samford,11,20
MBB,2009-10,263,Towson,10,21
MBB,2009-10,264,Sacred Heart,14,15
MBB,2009-10,265,Navy,13,17
MBB,2009-10,266,Norfolk St.,11,19
MBB,2009-10,267,Yale,12,19
MBB,2009-10,268,North Dakota St.,11,18
MBB,2009-10,269,Youngstown St.,8,22
MBB,2009-10,270,Elon,9,23
MBB,2009-10,271,Alabama St.,16,15
MBB,2009-10,272,Prairie View,16,14
MBB,2009-10,273,Fairleigh Dickinson,11,21
MBB,2009-10,274,UC Irvine,14,18
MBB,2009-10,275,Holy Cross,9,22
MBB,2009-10,276,La.-Monroe,12,19
MBB,2009-10,277,Nicholls St.,11,19
MBB,2009-10,278,Furman,13,17
MBB,2009-10,279,Western Ill.,13,17
MBB,2009-10,280,Hampton,14,18
MBB,2009-10,281,Kennesaw St.,13,20
MBB,2009-10,281,UMKC,12,18
MBB,2009-10,283,Eastern Wash.,9,21
MBB,2009-10,284,Tulane,8,22
MBB,2009-10,285,Longwood,12,19
MBB,2009-10,286,Charleston So.,13,17
MBB,2009-10,287,St. Francis (PA),11,19
MBB,2009-10,288,Monmouth,12,19
MBB,2009-10,289,Ill.-Chicago,8,22
MBB,2009-10,290,Colgate,10,19
MBB,2009-10,291,Ga. Southern,9,23
MBB,2009-10,292,Lamar,14,18
MBB,2009-10,293,Winston-Salem,12,17
MBB,2009-10,294,St. Francis (NY),11,18
MBB,2009-10,295,American,11,20
MBB,2009-10,296,FIU,7,25
MBB,2009-10,297,Jacksonville St.,11,19
MBB,2009-10,298,Penn,6,22
MBB,2009-10,299,N.C. A&T,11,22
MBB,2009-10,300,UALR,8,22
MBB,2009-10,301,Albany (NY),7,25
MBB,2009-10,302,Hartford,8,22
MBB,2009-10,303,Md.-East. Shore,11,21
MBB,2009-10,304,Sacramento St.,9,21
MBB,2009-10,305,Fordham,2,26
MBB,2009-10,306,Pepperdine,7,24
MBB,2009-10,307,S.C. Upstate,6,23
MBB,2009-10,308,Central Conn. St.,12,18
MBB,2009-10,309,Idaho St.,7,22
MBB,2009-10,310,VMI,10,19
MBB,2009-10,311,Rice,8,23
MBB,2009-10,312,Northwestern St.,10,19
MBB,2009-10,313,McNeese St.,10,20
MBB,2009-10,314,Southeast Mo. St.,7,23
MBB,2009-10,315,Centenary (LA),8,21
MBB,2009-10,316,Savannah St.,11,15
MBB,2009-10,317,Gardner-Webb,8,21
MBB,2009-10,318,Cal St. Bakersfield,7,22
MBB,2009-10,319,Florida A&M,9,22
MBB,2009-10,320,Fla. Gulf Coast,8,21
MBB,2009-10,321,Central Ark.,9,21
MBB,2009-10,322,SIU Edwardsville,5,23
MBB,2009-10,323,Toledo,4,28
MBB,2009-10,324,Mississippi Val.,9,23
MBB,2009-10,325,New Orleans,8,22
MBB,2009-10,326,Stetson,7,22
MBB,2009-10,327,Houston Baptist,12,21
MBB,2009-10,328,Southern Utah,7,22
MBB,2009-10,329,Presbyterian,5,26
MBB,2009-10,330,Howard,7,25
MBB,2009-10,331,Alabama A&M,11,16
MBB,2009-10,332,UMBC,4,26
MBB,2009-10,333,Wagner,5,26
MBB,2009-10,334,Marist,1,29
MBB,2009-10,335,Dartmouth,5,23
MBB,2009-10,336,Tex.-Pan American,6,27
MBB,2009-10,337,Coppin St.,8,22
MBB,2009-10,338,UT Martin,4,25
MBB,2009-10,339,North Dakota,8,23
MBB,2009-10,340,Grambling,7,21
MBB,2009-10,341,NJIT,10,21
MBB,2009-10,342,Utah Valley,12,18
MBB,2009-10,343,Southern U.,5,25
MBB,2009-10,344,N.C. Central,7,22
MBB,2009-10,345,Alcorn St.,2,29
MBB,2009-10,346,Bryant,1,29
MBB,2009-10,347,Chicago St.,9,23
