Sport,Season,Rank,Team,W,L
MBB,2021-22,89,Drake,23,11
MBB,2021-22,90,Kent State,21,11
MBB,2021-22,91,Monmouth,21,13
MBB,2021-22,92,Long Beach State,18,13
MBB,2021-22,93,Texas State,18,8
MBB,2021-22,94,Yale,18,12
MBB,2021-22,95,Mississippi State,18,16
MBB,2021-22,96,Utah Valley,18,12
MBB,2021-22,97,Princeton,21,7
MBB,2021-22,98,Utah State,17,16
MBB,2021-22,99,Delaware,21,13
MBB,2021-22,100,Winthrop,20,9
MBB,2021-22,101,Fresno State,22,13
MBB,2021-22,102,Rutgers,18,14
MBB,2021-22,103,Florida State,17,14
MBB,2021-22,104,Stanford,16,16
MBB,2021-22,105,Ohio,24,10
MBB,2021-22,106,Stephen F. Austin,18,10
MBB,2021-22,107,Arizona State,14,17
MBB,2021-22,108,Abilene Christian,21,11
MBB,2021-22,109,Akron,22,10
MBB,2021-22,110,UCF,18,12
MBB,2021-22,111,Saint John's,17,15
MBB,2021-22,112,Tulane,14,15
MBB,2021-22,113,Morehead State,20,11
MBB,2021-22,114,Temple,17,12
MBB,2021-22,115,Syracuse,16,17
MBB,2021-22,116,Wagner,20,6
MBB,2021-22,117,Washington,17,15
MBB,2021-22,118,Buffalo,17,11
MBB,2021-22,119,Samford,18,11
MBB,2021-22,120,Maryland,15,17
MBB,2021-22,121,UC Irvine,13,10
MBB,2021-22,122,Cal State Fullerton,19,11
MBB,2021-22,123,Longwood,22,7
MBB,2021-22,124,North Dakota State,21,10
MBB,2021-22,125,Appalachian State,16,15
MBB,2021-22,126,Southern Utah,21,12
MBB,2021-22,127,Wichita State,15,13
MBB,2021-22,128,Penn State,14,17
MBB,2021-22,129,Clemson,17,16
MBB,2021-22,130,Bellarmine,16,13
MBB,2021-22,131,Northern Colorado,20,15
MBB,2021-22,132,Cincinnati,17,15
MBB,2021-22,133,Wofford,17,13
MBB,2021-22,134,Georgia State,15,11
MBB,2021-22,135,Nevada,12,18
MBB,2021-22,136,Oakland,18,12
MBB,2021-22,137,Seattle University,21,9
MBB,2021-22,138,UTEP,18,14
MBB,2021-22,139,Bryant,21,10
MBB,2021-22,140,Minnesota,13,17
MBB,2021-22,141,Butler,12,19
MBB,2021-22,142,Kansas State,14,17
MBB,2021-22,143,DePaul,15,16
MBB,2021-22,144,Colgate,22,12
MBB,2021-22,145,Charlotte,17,14
MBB,2021-22,146,Sam Houston State,16,14
MBB,2021-22,147,Arkansas State,15,11
MBB,2021-22,148,Charleston,17,15
MBB,2021-22,149,UNCG,16,15
MBB,2021-22,150,Troy,17,12
MBB,2021-22,151,Bradley,16,14
MBB,2021-22,152,Wright State,21,14
MBB,2021-22,153,Norfolk State,21,7
MBB,2021-22,154,Western Kentucky,17,13
MBB,2021-22,155,Jacksonville State,19,11
MBB,2021-22,156,George Mason,14,16
MBB,2021-22,157,Mercer,14,17
MBB,2021-22,158,Coastal Carolina,15,14
MBB,2021-22,159,Northwestern,14,16
MBB,2021-22,160,Jacksonville,17,10
MBB,2021-22,161,Navy,20,11
MBB,2021-22,162,East Tennessee State,13,17
MBB,2021-22,163,Drexel,14,14
MBB,2021-22,164,Weber State,19,12
MBB,2021-22,165,Cleveland State,18,11
MBB,2021-22,166,VMI,13,16
MBB,2021-22,167,South Alabama,17,12
MBB,2021-22,168,Louisville,13,19
MBB,2021-22,169,Oral Roberts,16,12
MBB,2021-22,170,New Mexico,11,19
MBB,2021-22,171,Stony Brook,17,13
MBB,2021-22,172,Siena,15,14
MBB,2021-22,173,Liberty,19,11
MBB,2021-22,174,UC Riverside,14,12
MBB,2021-22,175,Portland,17,15
MBB,2021-22,176,South Dakota,17,12
MBB,2021-22,177,Rhode Island,14,16
MBB,2021-22,178,UMass,15,17
MBB,2021-22,179,Purdue Fort Wayne,19,12
MBB,2021-22,180,FGCU,20,12
MBB,2021-22,181,Missouri,11,21
MBB,2021-22,182,James Madison,13,14
MBB,2021-22,183,Fordham,16,16
MBB,2021-22,184,Nicholls,17,12
MBB,2021-22,185,Northern Kentucky,18,12
MBB,2021-22,186,Boston University,21,13
MBB,2021-22,187,Niagara,13,16
MBB,2021-22,188,UMKC,15,12
MBB,2021-22,189,Gardner-Webb,15,13
MBB,2021-22,190,Texas Southern,19,13
MBB,2021-22,191,Hawaii,15,11
MBB,2021-22,192,Louisiana,14,15
MBB,2021-22,193,Ole Miss,13,19
MBB,2021-22,194,Penn,12,16
MBB,2021-22,195,Cornell,13,11
MBB,2021-22,196,Long Island,15,14
MBB,2021-22,197,Detroit,13,16
MBB,2021-22,198,Rice,14,17
MBB,2021-22,199,Eastern Washington,16,16
MBB,2021-22,200,FAU,16,15
MBB,2021-22,201,UMBC,17,14
MBB,2021-22,202,East Carolina,15,15
MBB,2021-22,203,Southeastern Louisiana,15,15
MBB,2021-22,204,Loyola-Marymount,10,18
MBB,2021-22,205,Southern Illinois,15,15
MBB,2021-22,206,UC Santa Barbara,15,11
MBB,2021-22,207,Marist,14,16
MBB,2021-22,208,Alcorn State,17,17
MBB,2021-22,209,North Carolina State,11,21
MBB,2021-22,210,Pittsburgh,11,21
MBB,2021-22,211,San Diego,13,16
MBB,2021-22,212,Fairfield,14,18
MBB,2021-22,213,Old Dominion,12,19
MBB,2021-22,214,South Carolina Upstate,13,17
MBB,2021-22,215,Dixie State,9,18
MBB,2021-22,216,Nebraska,10,22
MBB,2021-22,217,California,12,20
MBB,2021-22,218,Southern,15,14
MBB,2021-22,219,George Washington,12,18
MBB,2021-22,220,The Citadel,10,18
MBB,2021-22,221,Tarleton State,11,17
MBB,2021-22,222,Utah,11,20
MBB,2021-22,223,Manhattan,14,15
MBB,2021-22,224,Brown,11,16
MBB,2021-22,225,New Hampshire,13,13
MBB,2021-22,226,Rider,13,19
MBB,2021-22,227,Boston College,13,20
MBB,2021-22,228,Elon,8,22
MBB,2021-22,229,Air Force,11,18
MBB,2021-22,230,Campbell,13,13
MBB,2021-22,231,Georgia Tech,11,20
MBB,2021-22,232,UNC Asheville,14,15
MBB,2021-22,233,UTA,9,18
MBB,2021-22,234,Montana,15,14
MBB,2021-22,235,Saint Joseph's,11,19
MBB,2021-22,236,Marshall,10,21
MBB,2021-22,237,Quinnipiac,13,17
MBB,2021-22,238,Mount Saint Mary's,13,16
MBB,2021-22,239,Georgia Southern,10,16
MBB,2021-22,240,Valparaiso,12,18
MBB,2021-22,241,Tulsa,11,20
MBB,2021-22,242,California Baptist,15,16
MBB,2021-22,243,Canisius,10,21
MBB,2021-22,244,Western Illinois,14,16
MBB,2021-22,245,UC Davis,12,10
MBB,2021-22,246,Merrimack,13,16
MBB,2021-22,247,Southeast Missouri,12,18
MBB,2021-22,248,UMass-Lowell,12,16
MBB,2021-22,249,North Florida,8,20
MBB,2021-22,250,La Salle,11,19
MBB,2021-22,251,ULM,10,18
MBB,2021-22,252,Ball State,13,17
MBB,2021-22,253,Georgetown,6,25
MBB,2021-22,254,Army,13,16
MBB,2021-22,255,Harvard,10,13
MBB,2021-22,256,Western Carolina,10,21
MBB,2021-22,257,North Carolina Central,12,15
MBB,2021-22,258,Texas A&M-Corpus Christi,19,12
MBB,2021-22,259,Binghamton,10,17
MBB,2021-22,260,South Florida,8,23
MBB,2021-22,261,Austin Peay,10,17
MBB,2021-22,262,High Point,11,18
MBB,2021-22,263,Lipscomb,11,19
MBB,2021-22,264,Albany,13,18
MBB,2021-22,265,Loyola-Maryland,13,16
MBB,2021-22,266,Dartmouth,8,16
MBB,2021-22,267,UC San Diego,11,16
MBB,2021-22,268,UIC,13,16
MBB,2021-22,269,Illinois State,11,20
MBB,2021-22,270,Portland State,12,17
MBB,2021-22,271,Northern Illinois,9,21
MBB,2021-22,272,Bowling Green,11,18
MBB,2021-22,273,New Orleans,15,14
MBB,2021-22,274,Youngstown State,17,15
MBB,2021-22,275,Central Arkansas,9,20
MBB,2021-22,276,Central Michigan,7,23
MBB,2021-22,277,Hartford,12,20
MBB,2021-22,278,Georgia,6,26
MBB,2021-22,279,Northeastern,9,22
MBB,2021-22,280,Kennesaw State,9,18
MBB,2021-22,281,Indiana State,8,20
MBB,2021-22,282,Howard,13,13
MBB,2021-22,283,Miami (OH),11,18
MBB,2021-22,284,San Jose State,7,23
MBB,2021-22,285,Morgan State,9,15
MBB,2021-22,286,FIU,13,17
MBB,2021-22,287,Tennessee Tech,9,21
MBB,2021-22,288,Jackson State,11,19
MBB,2021-22,289,Coppin State,9,23
MBB,2021-22,290,Florida A&M,11,17
MBB,2021-22,291,Presbyterian College,9,20
MBB,2021-22,292,Sacramento State,9,18
MBB,2021-22,293,North Carolina A&T,9,20
MBB,2021-22,294,Little Rock,6,19
MBB,2021-22,295,Oregon State,3,28
MBB,2021-22,296,Grambling State,10,20
MBB,2021-22,297,Duquesne,6,24
MBB,2021-22,298,Radford,9,18
MBB,2021-22,299,Denver,10,20
MBB,2021-22,300,Western Michigan,6,22
MBB,2021-22,301,NJIT,10,18
MBB,2021-22,302,Lehigh,12,19
MBB,2021-22,303,Maryland Eastern Shore,8,16
MBB,2021-22,304,Prairie View A&M,8,19
MBB,2021-22,305,Eastern Michigan,9,21
MBB,2021-22,306,UTRGV,6,23
MBB,2021-22,307,Tennessee State,12,18
MBB,2021-22,308,Pepperdine,6,25
MBB,2021-22,309,Saint Thomas,7,20
MBB,2021-22,310,Cal State Northridge,6,22
MBB,2021-22,311,Cal State Bakersfield,6,19
MBB,2021-22,312,Southern Miss,5,26
MBB,2021-22,313,Northern Arizona,7,23
MBB,2021-22,314,South Carolina State,12,16
MBB,2021-22,315,Lafayette,9,20
MBB,2021-22,316,SIUE,9,21
MBB,2021-22,317,Alabama A&M,12,18
MBB,2021-22,318,Tennessee-Martin,6,22
MBB,2021-22,319,Robert Morris,7,24
MBB,2021-22,320,McNeese,7,22
MBB,2021-22,321,Chicago State,7,25
MBB,2021-22,322,Stetson,7,19
MBB,2021-22,323,Saint Francis (PA),8,21
MBB,2021-22,324,American,10,22
MBB,2021-22,325,Saint Francis (NY),9,20
MBB,2021-22,326,UTSA,7,21
MBB,2021-22,327,Evansville,5,24
MBB,2021-22,328,Pacific,6,22
MBB,2021-22,329,Cal Poly,6,21
MBB,2021-22,330,Idaho,7,22
MBB,2021-22,331,Bucknell,9,23
MBB,2021-22,332,Hampton,7,19
MBB,2021-22,333,Alabama State,9,21
MBB,2021-22,334,Eastern Kentucky,9,18
MBB,2021-22,335,Northwestern State,6,23
MBB,2021-22,336,North Alabama,5,21
MBB,2021-22,337,Sacred Heart,9,20
MBB,2021-22,338,Central Connecticut,8,24
MBB,2021-22,339,Milwaukee,9,22
MBB,2021-22,340,William & Mary,4,27
MBB,2021-22,341,Omaha,4,25
MBB,2021-22,342,Bethune-Cookman,8,21
MBB,2021-22,343,Houston Baptist,7,18
MBB,2021-22,344,Holy Cross,7,22
MBB,2021-22,345,Idaho State,5,23
MBB,2021-22,346,Arkansas-Pine Bluff,5,24
MBB,2021-22,347,Incarnate Word,5,24
MBB,2021-22,348,Maine,3,23
MBB,2021-22,349,North Dakota,4,25
MBB,2021-22,350,Fairleigh Dickinson,4,22
MBB,2021-22,351,Green Bay,4,25
MBB,2021-22,352,Charleston Southern,3,25
MBB,2021-22,353,Columbia,3,22
MBB,2021-22,354,Eastern Illinois,3,26
MBB,2021-22,355,Delaware State,0,25
MBB,2021-22,356,Mississippi Valley State,2,26
MBB,2021-22,357,Lamar,0,27
MBB,2021-22,358,IUPUI,1,26
