school,year,conf_fb,g_fb,w_fb,l_fb,t_fb,win_pct_fb,g_conf_fb,w_conf_fb,l_conf_fb,t_conf_fb,win_pct_conf_fb,coach_fb
Florida State,1965,Ind,10,4,5,1,0.45,0,0,0,0,0,Bill Peterson (4-5-1)
Florida State,1964,Ind,11,9,1,1,0.864,0,0,0,0,0,Bill Peterson (9-1-1)
Florida State,1963,Ind,10,4,5,1,0.45,0,0,0,0,0,Bill Peterson (4-5-1)
Florida State,1962,Ind,10,4,3,3,0.55,0,0,0,0,0,Bill Peterson (4-3-3)
Florida State,1961,Ind,10,4,5,1,0.45,0,0,0,0,0,Bill Peterson (4-5-1)
Florida State,1960,Ind,10,3,6,1,0.35,0,0,0,0,0,Bill Peterson (3-6-1)
Florida State,1959,Ind,10,4,6,0,0.4,0,0,0,0,0,Perry Moss (4-6)
Florida State,1958,Ind,11,7,4,0,0.636,0,0,0,0,0,Thomas Nugent (7-4)
Florida State,1957,Ind,10,4,6,0,0.4,0,0,0,0,0,Thomas Nugent (4-6)
Florida State,1956,Ind,10,5,4,1,0.55,0,0,0,0,0,Thomas Nugent (5-4-1)
Florida State,1955,Ind,10,5,5,0,0.5,0,0,0,0,0,Thomas Nugent (5-5)
Florida State,1954,Ind,12,8,4,0,0.667,0,0,0,0,0,Thomas Nugent (8-4)
Fresno State,2021,MWC,13,10,3,0,0.769,8,6,2,0,0.75,"Kalen DeBoer (9-3), Lee Marks (1-0)"
Fresno State,2020,MWC,6,3,3,0,0.5,6,3,3,0,0.5,Kalen DeBoer (3-3)
Fresno State,2019,MWC,12,4,8,0,0.333,8,2,6,0,0.25,Jeff Tedford (4-8)
Fresno State,2018,MWC,14,12,2,0,0.857,8,7,1,0,0.875,Jeff Tedford (12-2)
Fresno State,2017,MWC,14,10,4,0,0.714,6,5,1,0,0.833,Jeff Tedford (10-4)
Fresno State,2016,MWC,12,1,11,0,0.083,8,0,8,0,0,"Tim DeRuyter (1-7), Eric Kiesau (0-4)"
Fresno State,2015,MWC,12,3,9,0,0.25,8,2,6,0,0.25,Tim DeRuyter (3-9)
Fresno State,2014,MWC,14,6,8,0,0.429,8,5,3,0,0.625,Tim DeRuyter (6-8)
Fresno State,2013,MWC,13,11,2,0,0.846,8,7,1,0,0.875,Tim DeRuyter (11-2)
Fresno State,2012,MWC,13,9,4,0,0.692,8,7,1,0,0.875,Tim DeRuyter (9-4)
Fresno State,2011,WAC,13,4,9,0,0.308,7,3,4,0,0.429,Pat Hill (4-9)
Fresno State,2010,WAC,13,8,5,0,0.615,8,5,3,0,0.625,Pat Hill (8-5)
Fresno State,2009,WAC,13,8,5,0,0.615,8,6,2,0,0.75,Pat Hill (8-5)
Fresno State,2008,WAC,13,7,6,0,0.538,8,4,4,0,0.5,Pat Hill (7-6)
Fresno State,2007,WAC,13,9,4,0,0.692,8,6,2,0,0.75,Pat Hill (9-4)
Fresno State,2006,WAC,12,4,8,0,0.333,8,4,4,0,0.5,Pat Hill (4-8)
Fresno State,2005,WAC,13,8,5,0,0.615,8,6,2,0,0.75,Pat Hill (8-5)
Fresno State,2004,WAC,12,9,3,0,0.75,8,5,3,0,0.625,Pat Hill (9-3)
Fresno State,2003,WAC,14,9,5,0,0.643,8,6,2,0,0.75,Pat Hill (9-5)
Fresno State,2002,WAC,14,9,5,0,0.643,8,6,2,0,0.75,Pat Hill (9-5)
Fresno State,2001,WAC,14,11,3,0,0.786,8,6,2,0,0.75,Pat Hill (11-3)
Fresno State,2000,WAC,12,7,5,0,0.583,8,6,2,0,0.75,Pat Hill (7-5)
Fresno State,1999,WAC,13,8,5,0,0.615,7,5,2,0,0.714,Pat Hill (8-5)
Fresno State,1998,WAC,11,5,6,0,0.455,8,5,3,0,0.625,Pat Hill (5-6)
Fresno State,1997,WAC,12,6,6,0,0.5,8,5,3,0,0.625,Pat Hill (6-6)
Fresno State,1996,WAC,11,4,7,0,0.364,8,3,5,0,0.375,Jim Sweeney (4-7)
Fresno State,1995,WAC,12,5,7,0,0.417,8,2,6,0,0.25,Jim Sweeney (5-7)
Fresno State,1994,WAC,13,5,7,1,0.423,8,3,4,1,0.438,Jim Sweeney (5-7-1)
Fresno State,1993,WAC,12,8,4,0,0.667,8,6,2,0,0.75,Jim Sweeney (8-4)
Fresno State,1992,WAC,13,9,4,0,0.692,8,6,2,0,0.75,Jim Sweeney (9-4)
Fresno State,1991,Big West,12,10,2,0,0.833,7,6,1,0,0.857,Jim Sweeney (10-2)
Fresno State,1990,Big West,11,8,2,1,0.773,7,5,1,1,0.786,Jim Sweeney (8-2-1)
Fresno State,1989,Big West,12,11,1,0,0.917,7,7,0,0,1,Jim Sweeney (11-1)
Fresno State,1988,Big West,12,10,2,0,0.833,7,7,0,0,1,Jim Sweeney (10-2)
Fresno State,1987,PCAA,11,6,5,0,0.545,7,4,3,0,0.571,Jim Sweeney (6-5)
Fresno State,1986,PCAA,11,9,2,0,0.818,7,6,1,0,0.857,Jim Sweeney (9-2)
Fresno State,1985,PCAA,12,11,0,1,0.958,7,7,0,0,1,Jim Sweeney (11-0-1)
Fresno State,1984,PCAA,12,6,6,0,0.5,7,3,4,0,0.429,Jim Sweeney (6-6)
Fresno State,1983,PCAA,11,6,5,0,0.545,6,2,4,0,0.333,Jim Sweeney (6-5)
Fresno State,1982,PCAA,12,11,1,0,0.917,6,6,0,0,1,Jim Sweeney (11-1)
Fresno State,1981,PCAA,11,5,6,0,0.455,5,2,3,0,0.4,Jim Sweeney (5-6)
Fresno State,1980,PCAA,11,5,6,0,0.455,5,1,4,0,0.2,Jim Sweeney (5-6)
Fresno State,1979,PCAA,11,4,7,0,0.364,5,2,3,0,0.4,Bob Padilla (4-7)
Fresno State,1978,PCAA,11,3,8,0,0.273,5,1,4,0,0.2,Bob Padilla (3-8)
Fresno State,1977,PCAA,11,9,2,0,0.818,4,4,0,0,1,Jim Sweeney (9-2)
Fresno State,1976,PCAA,11,5,6,0,0.455,4,3,1,0,0.75,Jim Sweeney (5-6)
Fresno State,1975,PCAA,11,3,8,0,0.273,5,1,4,0,0.2,J.R. Boone (3-8)
Fresno State,1974,PCAA,12,5,7,0,0.417,4,1,3,0,0.25,J.R. Boone (5-7)
Fresno State,1973,PCAA,11,2,9,0,0.182,4,1,3,0,0.25,J.R. Boone (2-9)
Fresno State,1972,PCAA,11,6,4,1,0.591,4,1,3,0,0.25,Darryl Rogers (6-4-1)
Fresno State,1971,PCAA,11,6,5,0,0.545,5,3,2,0,0.6,Darryl Rogers (6-5)
Fresno State,1970,PCAA,12,8,4,0,0.667,6,4,2,0,0.667,Darryl Rogers (8-4)
Fresno State,1969,PCAA,10,6,4,0,0.6,4,1,3,0,0.25,Darryl Rogers (6-4)
Georgia,2021,SEC,15,14,1,0,0.933,9,8,1,0,0.889,Kirby Smart (14-1)
Georgia,2020,SEC,10,8,2,0,0.8,9,7,2,0,0.778,Kirby Smart (8-2)
Georgia,2019,SEC,14,12,2,0,0.857,8,7,1,0,0.875,Kirby Smart (12-2)
Georgia,2018,SEC,14,11,3,0,0.786,8,7,1,0,0.875,Kirby Smart (11-3)
Georgia,2017,SEC,15,13,2,0,0.867,8,7,1,0,0.875,Kirby Smart (13-2)
Georgia,2016,SEC,13,8,5,0,0.615,8,4,4,0,0.5,Kirby Smart (8-5)
Georgia,2015,SEC,13,10,3,0,0.769,8,5,3,0,0.625,"Mark Richt (9-3), Bryan McClendon (1-0)"
Georgia,2014,SEC,13,10,3,0,0.769,8,6,2,0,0.75,Mark Richt (10-3)
Georgia,2013,SEC,13,8,5,0,0.615,8,5,3,0,0.625,Mark Richt (8-5)
Georgia,2012,SEC,14,12,2,0,0.857,8,7,1,0,0.875,Mark Richt (12-2)
Georgia,2011,SEC,14,10,4,0,0.714,8,7,1,0,0.875,Mark Richt (10-4)
Georgia,2010,SEC,13,6,7,0,0.462,8,3,5,0,0.375,Mark Richt (6-7)
Georgia,2009,SEC,13,8,5,0,0.615,8,4,4,0,0.5,Mark Richt (8-5)
Georgia,2008,SEC,13,10,3,0,0.769,8,6,2,0,0.75,Mark Richt (10-3)
Georgia,2007,SEC,13,11,2,0,0.846,8,6,2,0,0.75,Mark Richt (11-2)
Georgia,2006,SEC,13,9,4,0,0.692,8,4,4,0,0.5,Mark Richt (9-4)
Georgia,2005,SEC,13,10,3,0,0.769,8,6,2,0,0.75,Mark Richt (10-3)
Georgia,2004,SEC,12,10,2,0,0.833,8,6,2,0,0.75,Mark Richt (10-2)
Georgia,2003,SEC,14,11,3,0,0.786,8,6,2,0,0.75,Mark Richt (11-3)
Georgia,2002,SEC,14,13,1,0,0.929,8,7,1,0,0.875,Mark Richt (13-1)
Georgia,2001,SEC,12,8,4,0,0.667,8,5,3,0,0.625,Mark Richt (8-4)
Georgia,2000,SEC,12,8,4,0,0.667,8,5,3,0,0.625,Jim Donnan (8-4)
Georgia,1999,SEC,12,8,4,0,0.667,8,5,3,0,0.625,Jim Donnan (8-4)
Georgia,1998,SEC,12,9,3,0,0.75,8,6,2,0,0.75,Jim Donnan (9-3)
Georgia,1997,SEC,12,10,2,0,0.833,8,6,2,0,0.75,Jim Donnan (10-2)
Georgia,1996,SEC,11,5,6,0,0.455,8,3,5,0,0.375,Jim Donnan (5-6)
Georgia,1995,SEC,12,6,6,0,0.5,8,3,5,0,0.375,Ray Goff (6-6)
Georgia,1994,SEC,11,6,4,1,0.591,8,3,4,1,0.438,Ray Goff (6-4-1)
Georgia,1993,SEC,11,5,6,0,0.455,8,2,6,0,0.25,Ray Goff (5-6)
Georgia,1992,SEC,12,10,2,0,0.833,8,6,2,0,0.75,Ray Goff (10-2)
Georgia,1991,SEC,12,9,3,0,0.75,7,4,3,0,0.571,Ray Goff (9-3)
Georgia,1990,SEC,11,4,7,0,0.364,7,2,5,0,0.286,Ray Goff (4-7)
Georgia,1989,SEC,12,6,6,0,0.5,7,4,3,0,0.571,Ray Goff (6-6)
Georgia,1988,SEC,12,9,3,0,0.75,7,5,2,0,0.714,Vince Dooley (9-3)
Georgia,1987,SEC,12,9,3,0,0.75,6,4,2,0,0.667,Vince Dooley (9-3)
Georgia,1986,SEC,12,8,4,0,0.667,6,4,2,0,0.667,Vince Dooley (8-4)
Georgia,1985,SEC,12,7,3,2,0.667,6,3,2,1,0.583,Vince Dooley (7-3-2)
Georgia,1984,SEC,12,7,4,1,0.625,6,4,2,0,0.667,Vince Dooley (7-4-1)
Georgia,1983,SEC,12,10,1,1,0.875,6,5,1,0,0.833,Vince Dooley (10-1-1)
Georgia,1982,SEC,12,11,1,0,0.917,6,6,0,0,1,Vince Dooley (11-1)
Georgia,1981,SEC,12,10,2,0,0.833,6,6,0,0,1,Vince Dooley (10-2)
Georgia,1980,SEC,12,12,0,0,1,6,6,0,0,1,Vince Dooley (12-0)
Georgia,1979,SEC,11,6,5,0,0.545,6,5,1,0,0.833,Vince Dooley (6-5)
Georgia,1978,SEC,12,9,2,1,0.792,6,5,0,1,0.917,Vince Dooley (9-2-1)
Georgia,1977,SEC,11,5,6,0,0.455,6,2,4,0,0.333,Vince Dooley (5-6)
Georgia,1976,SEC,12,10,2,0,0.833,6,5,1,0,0.833,Vince Dooley (10-2)
Georgia,1975,SEC,12,9,3,0,0.75,6,5,1,0,0.833,Vince Dooley (9-3)
Georgia,1974,SEC,12,6,6,0,0.5,6,4,2,0,0.667,Vince Dooley (6-6)
Georgia,1973,SEC,12,7,4,1,0.625,7,3,4,0,0.429,Vince Dooley (7-4-1)
Georgia,1972,SEC,11,7,4,0,0.636,7,4,3,0,0.571,Vince Dooley (7-4)
Georgia,1971,SEC,12,11,1,0,0.917,6,5,1,0,0.833,Vince Dooley (11-1)
Georgia,1970,SEC,10,5,5,0,0.5,6,3,3,0,0.5,Vince Dooley (5-5)
Georgia,1969,SEC,11,5,5,1,0.5,6,2,3,1,0.417,Vince Dooley (5-5-1)
Georgia,1968,SEC,11,8,1,2,0.818,6,5,0,1,0.917,Vince Dooley (8-1-2)
Georgia,1967,SEC,11,7,4,0,0.636,5,3,2,0,0.6,Vince Dooley (7-4)
Georgia,1966,SEC,11,10,1,0,0.909,5,5,0,0,1,Vince Dooley (10-1)
Georgia,1965,SEC,10,6,4,0,0.6,5,2,3,0,0.4,Vince Dooley (6-4)
Georgia,1964,SEC,11,7,3,1,0.682,5,3,2,0,0.6,Vince Dooley (7-3-1)
Georgia,1963,SEC,10,4,5,1,0.45,6,2,4,0,0.333,Johnny Griffith (4-5-1)
Georgia,1962,SEC,10,3,4,3,0.45,6,2,3,1,0.417,Johnny Griffith (3-4-3)
Georgia,1961,SEC,10,3,7,0,0.3,7,2,5,0,0.286,Johnny Griffith (3-7)
Georgia,1960,SEC,10,6,4,0,0.6,7,4,3,0,0.571,Wallace Butts (6-4)
Georgia,1959,SEC,11,10,1,0,0.909,7,7,0,0,1,Wallace Butts (10-1)
Georgia,1958,SEC,10,4,6,0,0.4,6,2,4,0,0.333,Wallace Butts (4-6)
Georgia,1957,SEC,10,3,7,0,0.3,7,3,4,0,0.429,Wallace Butts (3-7)
Georgia,1956,SEC,10,3,6,1,0.35,7,1,6,0,0.143,Wallace Butts (3-6-1)
Georgia,1955,SEC,10,4,6,0,0.4,7,2,5,0,0.286,Wallace Butts (4-6)
Georgia,1954,SEC,10,6,3,1,0.65,6,3,2,1,0.583,Wallace Butts (6-3-1)
Georgia,1953,SEC,11,3,8,0,0.273,6,1,5,0,0.167,Wallace Butts (3-8)
Georgia,1952,SEC,11,7,4,0,0.636,7,4,3,0,0.571,Wallace Butts (7-4)
Georgia,1951,SEC,10,5,5,0,0.5,6,2,4,0,0.333,Wallace Butts (5-5)
Georgia,1950,SEC,12,6,3,3,0.625,6,3,2,1,0.583,Wallace Butts (6-3-3)
Georgia,1949,SEC,11,4,6,1,0.409,6,1,4,1,0.25,Wallace Butts (4-6-1)
Georgia,1948,SEC,11,9,2,0,0.818,6,6,0,0,1,Wallace Butts (9-2)
Georgia,1947,SEC,12,7,4,1,0.625,6,3,3,0,0.5,Wallace Butts (7-4-1)
Georgia,1946,SEC,11,11,0,0,1,5,5,0,0,1,Wallace Butts (11-0)
Georgia,1945,SEC,11,9,2,0,0.818,6,4,2,0,0.667,Wallace Butts (9-2)
Georgia Southern,2021,Sun Belt,12,3,9,0,0.25,8,2,6,0,0.25,"Chad Lunsford (1-3), Kevin Whitley (2-6)"
Georgia Southern,2020,Sun Belt,13,8,5,0,0.615,8,4,4,0,0.5,Chad Lunsford (8-5)
Georgia Southern,2019,Sun Belt,13,7,6,0,0.538,8,5,3,0,0.625,Chad Lunsford (7-6)
Georgia Southern,2018,Sun Belt,13,10,3,0,0.769,8,6,2,0,0.75,Chad Lunsford (10-3)
Georgia Southern,2017,Sun Belt,12,2,10,0,0.167,8,2,6,0,0.25,"Tyson Summers (0-6), Chad Lunsford (2-4)"
Georgia Southern,2016,Sun Belt,12,5,7,0,0.417,8,4,4,0,0.5,Tyson Summers (5-7)
Georgia Southern,2015,Sun Belt,13,9,4,0,0.692,8,6,2,0,0.75,Willie Fritz (9-4)
Georgia Southern,2014,Sun Belt,12,9,3,0,0.75,8,8,0,0,1,Willie Fritz (9-3)
Georgia State,2021,Sun Belt,13,8,5,0,0.615,8,6,2,0,0.75,Shawn Elliott (8-5)
Georgia State,2020,Sun Belt,10,6,4,0,0.6,8,4,4,0,0.5,Shawn Elliott (6-4)
Georgia State,2019,Sun Belt,13,7,6,0,0.538,8,4,4,0,0.5,Shawn Elliott (7-6)
Georgia State,2018,Sun Belt,12,2,10,0,0.167,8,1,7,0,0.125,Shawn Elliott (2-10)
Georgia State,2017,Sun Belt,12,7,5,0,0.583,8,5,3,0,0.625,Shawn Elliott (7-5)
Georgia State,2016,Sun Belt,12,3,9,0,0.25,8,2,6,0,0.25,"Trent Miles (2-8), Tim Lappano (1-1)"
Georgia State,2015,Sun Belt,13,6,7,0,0.462,8,5,3,0,0.625,Trent Miles (6-7)
Georgia State,2014,Sun Belt,12,1,11,0,0.083,8,0,8,0,0,Trent Miles (1-11)
Georgia State,2013,Sun Belt,12,0,12,0,0,7,0,7,0,0,Trent Miles (0-12)
Georgia Tech,2021,ACC,12,3,9,0,0.25,8,2,6,0,0.25,Geoff Collins (3-9)
Georgia Tech,2020,ACC,10,3,7,0,0.3,9,3,6,0,0.333,Geoff Collins (3-7)
Georgia Tech,2019,ACC,12,3,9,0,0.25,8,2,6,0,0.25,Geoff Collins (3-9)
Georgia Tech,2018,ACC,13,7,6,0,0.538,8,5,3,0,0.625,Paul Johnson (7-6)
Georgia Tech,2017,ACC,11,5,6,0,0.455,8,4,4,0,0.5,Paul Johnson (5-6)
Georgia Tech,2016,ACC,13,9,4,0,0.692,8,4,4,0,0.5,Paul Johnson (9-4)
Georgia Tech,2015,ACC,12,3,9,0,0.25,8,1,7,0,0.125,Paul Johnson (3-9)
Georgia Tech,2014,ACC,14,11,3,0,0.786,8,6,2,0,0.75,Paul Johnson (11-3)
Georgia Tech,2013,ACC,13,7,6,0,0.538,8,5,3,0,0.625,Paul Johnson (7-6)
Georgia Tech,2012,ACC,14,7,7,0,0.5,8,5,3,0,0.625,Paul Johnson (7-7)
Georgia Tech,2011,ACC,13,8,5,0,0.615,8,5,3,0,0.625,Paul Johnson (8-5)
Georgia Tech,2010,ACC,13,6,7,0,0.462,8,4,4,0,0.5,Paul Johnson (6-7)
Georgia Tech,2009,ACC,14,11,3,0,0.786,8,7,1,0,0.875,Paul Johnson (11-3)
Georgia Tech,2008,ACC,13,9,4,0,0.692,8,5,3,0,0.625,Paul Johnson (9-4)
Georgia Tech,2007,ACC,13,7,6,0,0.538,8,4,4,0,0.5,"Chan Gailey (7-5), Jon Tenuta (0-1)"
Georgia Tech,2006,ACC,14,9,5,0,0.643,8,7,1,0,0.875,Chan Gailey (9-5)
Georgia Tech,2005,ACC,12,7,5,0,0.583,8,5,3,0,0.625,Chan Gailey (7-5)
Georgia Tech,2004,ACC,12,7,5,0,0.583,8,4,4,0,0.5,Chan Gailey (7-5)
Georgia Tech,2003,ACC,13,7,6,0,0.538,8,4,4,0,0.5,Chan Gailey (7-6)
Georgia Tech,2002,ACC,13,7,6,0,0.538,8,4,4,0,0.5,Chan Gailey (7-6)
Georgia Tech,2001,ACC,13,8,5,0,0.615,8,4,4,0,0.5,"George O'Leary (7-5), Mac McWhorter (1-0)"
Georgia Tech,2000,ACC,12,9,3,0,0.75,8,6,2,0,0.75,George O'Leary (9-3)
Georgia Tech,1999,ACC,12,8,4,0,0.667,8,5,3,0,0.625,George O'Leary (8-4)
Georgia Tech,1998,ACC,12,10,2,0,0.833,8,7,1,0,0.875,George O'Leary (10-2)
Georgia Tech,1997,ACC,12,7,5,0,0.583,8,5,3,0,0.625,George O'Leary (7-5)
Georgia Tech,1996,ACC,11,5,6,0,0.455,8,4,4,0,0.5,George O'Leary (5-6)
Georgia Tech,1995,ACC,11,6,5,0,0.545,8,5,3,0,0.625,George O'Leary (6-5)
Georgia Tech,1994,ACC,11,1,10,0,0.091,8,0,8,0,0,"Bill Lewis (1-7), George O'Leary (0-3)"
Georgia Tech,1993,ACC,11,5,6,0,0.455,8,3,5,0,0.375,Bill Lewis (5-6)
Georgia Tech,1992,ACC,11,5,6,0,0.455,8,4,4,0,0.5,Bill Lewis (5-6)
Georgia Tech,1991,ACC,13,8,5,0,0.615,7,5,2,0,0.714,Bobby Ross (8-5)
Georgia Tech,1990,ACC,12,11,0,1,0.958,7,6,0,1,0.929,Bobby Ross (11-0-1)
Georgia Tech,1989,ACC,11,7,4,0,0.636,7,4,3,0,0.571,Bobby Ross (7-4)
Georgia Tech,1988,ACC,11,3,8,0,0.273,7,0,7,0,0,Bobby Ross (3-8)
Georgia Tech,1987,ACC,11,2,9,0,0.182,6,0,6,0,0,Bobby Ross (2-9)
Georgia Tech,1986,ACC,11,5,5,1,0.5,6,3,3,0,0.5,Bill Curry (5-5-1)
Georgia Tech,1985,ACC,12,9,2,1,0.792,6,5,1,0,0.833,Bill Curry (9-2-1)
Georgia Tech,1984,ACC,11,6,4,1,0.591,6,3,2,1,0.583,Bill Curry (6-4-1)
Georgia Tech,1983,ACC,11,3,8,0,0.273,6,3,3,0,0.5,Bill Curry (3-8)
Georgia Tech,1982,Ind,11,6,5,0,0.545,0,0,0,0,0,Bill Curry (6-5)
Georgia Tech,1981,Ind,11,1,10,0,0.091,0,0,0,0,0,Bill Curry (1-10)
Georgia Tech,1980,Ind,11,1,9,1,0.136,0,0,0,0,0,Bill Curry (1-9-1)
Georgia Tech,1979,Ind,11,4,6,1,0.409,0,0,0,0,0,Pepper Rodgers (4-6-1)
Georgia Tech,1978,Ind,12,7,5,0,0.583,0,0,0,0,0,Pepper Rodgers (7-5)
Georgia Tech,1977,Ind,11,6,5,0,0.545,0,0,0,0,0,Pepper Rodgers (6-5)
Georgia Tech,1976,Ind,11,4,6,1,0.409,0,0,0,0,0,Pepper Rodgers (4-6-1)
Georgia Tech,1975,Ind,11,7,4,0,0.636,0,0,0,0,0,Pepper Rodgers (7-4)
Georgia Tech,1974,Ind,11,6,5,0,0.545,0,0,0,0,0,Pepper Rodgers (6-5)
Georgia Tech,1973,Ind,11,5,6,0,0.455,0,0,0,0,0,Bill Fulcher (5-6)
Georgia Tech,1972,Ind,12,7,4,1,0.625,0,0,0,0,0,Bill Fulcher (7-4-1)
Georgia Tech,1971,Ind,12,6,6,0,0.5,0,0,0,0,0,Bud Carson (6-6)
Georgia Tech,1970,Ind,12,9,3,0,0.75,0,0,0,0,0,Bud Carson (9-3)
Georgia Tech,1969,Ind,10,4,6,0,0.4,0,0,0,0,0,Bud Carson (4-6)
Georgia Tech,1968,Ind,10,4,6,0,0.4,0,0,0,0,0,Bud Carson (4-6)
Georgia Tech,1967,Ind,10,4,6,0,0.4,0,0,0,0,0,Bud Carson (4-6)
Georgia Tech,1966,Ind,11,9,2,0,0.818,0,0,0,0,0,Bobby Dodd (9-2)
Georgia Tech,1965,Ind,11,7,3,1,0.682,0,0,0,0,0,Bobby Dodd (7-3-1)
Georgia Tech,1964,Ind,10,7,3,0,0.7,0,0,0,0,0,Bobby Dodd (7-3)
Georgia Tech,1963,SEC,10,7,3,0,0.7,7,4,3,0,0.571,Bobby Dodd (7-3)
Georgia Tech,1962,SEC,11,7,3,1,0.682,7,5,2,0,0.714,Bobby Dodd (7-3-1)
Georgia Tech,1961,SEC,11,7,4,0,0.636,7,4,3,0,0.571,Bobby Dodd (7-4)
Georgia Tech,1960,SEC,10,5,5,0,0.5,8,4,4,0,0.5,Bobby Dodd (5-5)
Georgia Tech,1959,SEC,11,6,5,0,0.545,6,3,3,0,0.5,Bobby Dodd (6-5)
Georgia Tech,1958,SEC,10,5,4,1,0.55,6,2,3,1,0.417,Bobby Dodd (5-4-1)
Georgia Tech,1957,SEC,10,4,4,2,0.5,8,3,4,1,0.438,Bobby Dodd (4-4-2)
Georgia Tech,1956,SEC,11,10,1,0,0.909,8,7,1,0,0.875,Bobby Dodd (10-1)
Georgia Tech,1955,SEC,11,9,1,1,0.864,6,4,1,1,0.75,Bobby Dodd (9-1-1)
Georgia Tech,1954,SEC,11,8,3,0,0.727,8,6,2,0,0.75,Bobby Dodd (8-3)
Georgia Tech,1953,SEC,12,9,2,1,0.792,6,4,1,1,0.75,Bobby Dodd (9-2-1)
Georgia Tech,1952,SEC,12,12,0,0,1,7,7,0,0,1,Bobby Dodd (12-0)
Georgia Tech,1951,SEC,12,11,0,1,0.958,7,7,0,0,1,Bobby Dodd (11-0-1)
Georgia Tech,1950,SEC,11,5,6,0,0.455,6,4,2,0,0.667,Bobby Dodd (5-6)
Georgia Tech,1949,SEC,10,7,3,0,0.7,7,5,2,0,0.714,Bobby Dodd (7-3)
Georgia Tech,1948,SEC,10,7,3,0,0.7,7,4,3,0,0.571,Bobby Dodd (7-3)
Georgia Tech,1947,SEC,11,10,1,0,0.909,5,4,1,0,0.8,Bobby Dodd (10-1)
Georgia Tech,1946,SEC,11,9,2,0,0.818,6,4,2,0,0.667,Bobby Dodd (9-2)
Georgia Tech,1945,SEC,10,4,6,0,0.4,4,2,2,0,0.5,Bobby Dodd (4-6)
Hawaii,2021,MWC,13,6,7,0,0.462,8,3,5,0,0.375,Todd Graham (6-7)
Hawaii,2020,MWC,9,5,4,0,0.556,8,4,4,0,0.5,Todd Graham (5-4)
Hawaii,2019,MWC,15,10,5,0,0.667,8,5,3,0,0.625,Nick Rolovich (10-5)
Hawaii,2018,MWC,14,8,6,0,0.571,8,5,3,0,0.625,Nick Rolovich (8-6)
Hawaii,2017,MWC,12,3,9,0,0.25,1,0,1,0,0,Nick Rolovich (3-9)
Hawaii,2016,MWC,14,7,7,0,0.5,8,4,4,0,0.5,Nick Rolovich (7-7)
Hawaii,2015,MWC,13,3,10,0,0.231,8,0,8,0,0,"Norm Chow (2-7), Chris Naeole (1-3)"
Hawaii,2014,MWC,13,4,9,0,0.308,8,3,5,0,0.375,Norm Chow (4-9)
Hawaii,2013,MWC,12,1,11,0,0.083,8,0,8,0,0,Norm Chow (1-11)
Hawaii,2012,MWC,12,3,9,0,0.25,8,1,7,0,0.125,Norm Chow (3-9)
Hawaii,2011,WAC,13,6,7,0,0.462,7,3,4,0,0.429,Greg McMackin (6-7)
Hawaii,2010,WAC,14,10,4,0,0.714,8,7,1,0,0.875,Greg McMackin (10-4)
Hawaii,2009,WAC,13,6,7,0,0.462,8,3,5,0,0.375,Greg McMackin (6-7)
Hawaii,2008,WAC,14,7,7,0,0.5,8,5,3,0,0.625,Greg McMackin (7-7)
Hawaii,2007,WAC,13,12,1,0,0.923,8,8,0,0,1,June Jones (12-1)
Hawaii,2006,WAC,14,11,3,0,0.786,8,7,1,0,0.875,June Jones (11-3)
Hawaii,2005,WAC,12,5,7,0,0.417,8,4,4,0,0.5,June Jones (5-7)
Hawaii,2004,WAC,13,8,5,0,0.615,8,4,4,0,0.5,June Jones (8-5)
Hawaii,2003,WAC,14,9,5,0,0.643,8,5,3,0,0.625,June Jones (9-5)
Hawaii,2002,WAC,14,10,4,0,0.714,8,7,1,0,0.875,June Jones (10-4)
Hawaii,2001,WAC,12,9,3,0,0.75,8,5,3,0,0.625,June Jones (9-3)
Hawaii,2000,WAC,12,3,9,0,0.25,8,2,6,0,0.25,June Jones (3-9)
Hawaii,1999,WAC,13,9,4,0,0.692,7,5,2,0,0.714,June Jones (9-4)
Hawaii,1998,WAC,12,0,12,0,0,8,0,8,0,0,Fred Vonappen (0-12)
Hawaii,1997,WAC,12,3,9,0,0.25,8,1,7,0,0.125,Fred Vonappen (3-9)
Hawaii,1996,WAC,12,2,10,0,0.167,8,1,7,0,0.125,Fred Vonappen (2-10)
Hawaii,1995,WAC,12,4,8,0,0.333,8,2,6,0,0.25,Bob Wagner (4-8)
Hawaii,1994,WAC,12,3,8,1,0.292,8,0,8,0,0,Bob Wagner (3-8-1)
Hawaii,1993,WAC,12,6,6,0,0.5,8,3,5,0,0.375,Bob Wagner (6-6)
Hawaii,1992,WAC,13,11,2,0,0.846,8,6,2,0,0.75,Bob Wagner (11-2)
Hawaii,1991,WAC,12,4,7,1,0.375,8,3,5,0,0.375,Bob Wagner (4-7-1)
Hawaii,1990,WAC,12,7,5,0,0.583,8,4,4,0,0.5,Bob Wagner (7-5)
Hawaii,1989,WAC,13,9,3,1,0.731,8,5,2,1,0.688,Bob Wagner (9-3-1)
Hawaii,1988,WAC,12,9,3,0,0.75,8,5,3,0,0.625,Bob Wagner (9-3)
Hawaii,1987,WAC,12,5,7,0,0.417,8,3,5,0,0.375,Bob Wagner (5-7)
Hawaii,1986,WAC,12,7,5,0,0.583,8,4,4,0,0.5,Dick Tomey (7-5)
