Sport,Season,Rank,Team,W,L
MBA,2018-19,75,Sam Houston St.,31,25
MBA,2018-19,77,Southern California,25,29
MBA,2018-19,78,Jacksonville,32,27
MBA,2018-19,79,San Diego St.,32,25
MBA,2018-19,80,Old Dominion,35,21
MBA,2018-19,81,Jacksonville St.,39,23
MBA,2018-19,82,South Carolina,28,28
MBA,2018-19,83,Wichita St.,28,31
MBA,2018-19,84,Southeastern La.,33,27
MBA,2018-19,85,William & Mary,33,22
MBA,2018-19,86,Morehead St.,40,21
MBA,2018-19,87,Bryant,40,20
MBA,2018-19,88,UNC Greensboro,34,20
MBA,2018-19,89,Wright St.,42,17
MBA,2018-19,90,Cincinnati,31,31
MBA,2018-19,90,McNeese,35,26
MBA,2018-19,92,Col. of Charleston,36,21
MBA,2018-19,93,San Diego,32,21
MBA,2018-19,94,UT Arlington,32,26
MBA,2018-19,95,Evansville,24,29
MBA,2018-19,96,Little Rock,29,28
MBA,2018-19,97,Kansas St.,25,33
MBA,2018-19,98,Tulane,32,26
MBA,2018-19,99,Elon,33,24
MBA,2018-19,100,Bradley,31,19
MBA,2018-19,101,Notre Dame,24,30
MBA,2018-19,102,Troy,31,29
MBA,2018-19,103,Harvard,27,16
MBA,2018-19,104,South Alabama,30,26
MBA,2018-19,105,Sacramento St.,40,25
MBA,2018-19,106,Iowa,31,24
MBA,2018-19,107,Mercer,35,29
MBA,2018-19,108,Incarnate Word,37,22
MBA,2018-19,109,North Florida,32,25
MBA,2018-19,110,Grand Canyon,36,24
MBA,2018-19,111,New Mexico St.,38,17
MBA,2018-19,112,Winthrop,34,23
MBA,2018-19,113,St. John's (NY),31,23
MBA,2018-19,114,UTRGV,34,21
MBA,2018-19,115,Cal St. Fullerton,27,26
MBA,2018-19,116,Ball St.,38,19
MBA,2018-19,117,South Fla.,26,27
MBA,2018-19,118,Ohio St.,36,27
MBA,2018-19,119,Nevada,30,26
MBA,2018-19,120,Northwestern,24,27
MBA,2018-19,121,Northwestern St.,30,25
MBA,2018-19,122,Air Force,26,26
MBA,2018-19,123,Austin Peay,32,25
MBA,2018-19,124,California Baptist,35,20
MBA,2018-19,125,San Francisco,30,26
MBA,2018-19,126,UNLV,29,29
MBA,2018-19,127,Cal Poly,28,28
MBA,2018-19,128,FGCU,34,21
MBA,2018-19,129,Central Ark.,32,27
MBA,2018-19,130,Radford,30,27
MBA,2018-19,131,Memphis,27,28
MBA,2018-19,132,Louisiana,28,31
MBA,2018-19,133,UAB,27,29
MBA,2018-19,134,UTSA,28,30
MBA,2018-19,135,Fordham,38,24
MBA,2018-19,136,La.-Monroe,27,31
MBA,2018-19,137,Wofford,36,25
MBA,2018-19,138,High Point,27,27
MBA,2018-19,139,Stony Brook,31,23
MBA,2018-19,140,Rice,26,33
MBA,2018-19,141,Dayton,32,26
MBA,2018-19,142,Northeastern,28,29
MBA,2018-19,143,Kent St.,30,24
MBA,2018-19,144,Navy,39,17
MBA,2018-19,145,Rhode Island,24,29
MBA,2018-19,146,Davidson,29,22
MBA,2018-19,147,Milwaukee,35,21
MBA,2018-19,148,UNCW,32,31
MBA,2018-19,149,ETSU,34,21
MBA,2018-19,150,Gardner-Webb,25,26
MBA,2018-19,151,Army West Point,35,26
MBA,2018-19,152,Presbyterian,30,29
MBA,2018-19,153,Yale,18,23
MBA,2018-19,154,Miami (OH),37,19
MBA,2018-19,155,Pacific,23,26
MBA,2018-19,156,Missouri St.,20,36
MBA,2018-19,157,Columbia,19,23
MBA,2018-19,158,New Orleans,29,27
MBA,2018-19,159,A&M-Corpus Christi,31,26
MBA,2018-19,160,Marist,27,26
MBA,2018-19,161,Western Ky.,26,29
MBA,2018-19,162,Richmond,28,25
MBA,2018-19,163,James Madison,31,26
MBA,2018-19,164,Quinnipiac,30,29
MBA,2018-19,165,Lipscomb,30,25
MBA,2018-19,166,Southern Ill.,26,29
MBA,2018-19,167,Arkansas St.,26,29
MBA,2018-19,168,New Mexico,23,28
MBA,2018-19,169,Massachusetts,18,27
MBA,2018-19,170,Michigan St.,20,34
MBA,2018-19,171,FIU,23,32
MBA,2018-19,172,Portland,25,27
MBA,2018-19,173,Furman,26,31
MBA,2018-19,174,Kennesaw St.,27,29
MBA,2018-19,175,Binghamton,26,24
MBA,2018-19,176,SFA,25,33
MBA,2018-19,177,Central Conn. St.,31,23
MBA,2018-19,178,Marshall,29,28
MBA,2018-19,179,Eastern Ill.,26,30
MBA,2018-19,180,Utah,16,33
MBA,2018-19,181,South Dakota St.,28,22
MBA,2018-19,182,San Jose St.,20,34
MBA,2018-19,183,Stetson,27,32
MBA,2018-19,184,Holy Cross,22,32
MBA,2018-19,185,Fairfield,35,25
MBA,2018-19,186,Seton Hall,25,28
MBA,2018-19,187,UIC,29,23
MBA,2018-19,188,Penn,23,18
MBA,2018-19,189,Appalachian St.,22,31
MBA,2018-19,190,Rutgers,20,31
MBA,2018-19,191,Penn St.,22,27
MBA,2018-19,192,Nicholls St.,27,28
MBA,2018-19,193,Pittsburgh,21,34
MBA,2018-19,194,N.C. A&T,29,24
MBA,2018-19,195,Omaha,31,24
MBA,2018-19,196,Eastern Ky.,32,27
MBA,2018-19,197,Oral Roberts,29,26
MBA,2018-19,198,Murray St.,24,30
MBA,2018-19,199,Canisius,24,29
MBA,2018-19,200,Abilene Christian,26,26
MBA,2018-19,201,CSUN,23,32
MBA,2018-19,202,UT Martin,25,31
MBA,2018-19,203,Belmont,27,30
MBA,2018-19,204,Southern U.,32,24
MBA,2018-19,205,Saint Louis,25,30
MBA,2018-19,206,Hofstra,18,31
MBA,2018-19,207,Western Caro.,21,32
MBA,2018-19,208,Maine,15,34
MBA,2018-19,209,UMass Lowell,20,36
MBA,2018-19,210,Lafayette,19,33
MBA,2018-19,211,Hartford,23,34
MBA,2018-19,212,Cornell,14,24
MBA,2018-19,213,Albany (NY),28,23
MBA,2018-19,214,Lamar University,18,36
MBA,2018-19,215,Charlotte,21,31
MBA,2018-19,216,UC Riverside,20,36
MBA,2018-19,216,Purdue,20,34
MBA,2018-19,218,George Washington,30,24
MBA,2018-19,219,Ohio,20,34
MBA,2018-19,220,Houston Baptist,18,35
MBA,2018-19,221,Washington St.,11,42
MBA,2018-19,222,Middle Tenn.,18,37
MBA,2018-19,223,Western Mich.,18,31
MBA,2018-19,224,NJIT,17,27
MBA,2018-19,225,Saint Joseph's,21,28
MBA,2018-19,226,Northern Ill.,20,36
MBA,2018-19,227,Brown,12,27
MBA,2018-19,228,Manhattan,26,33
MBA,2018-19,229,Long Beach St.,14,41
MBA,2018-19,230,Grambling,27,25
MBA,2018-19,231,CSU Bakersfield,24,35
MBA,2018-19,232,Georgia St.,15,41
MBA,2018-19,233,Delaware,21,33
MBA,2018-19,234,USC Upstate,23,30
MBA,2018-19,235,Princeton,14,26
MBA,2018-19,236,Florida A&M,27,34
MBA,2018-19,237,Tennessee Tech,22,32
MBA,2018-19,238,SIUE,19,32
MBA,2018-19,239,UC Davis,19,31
MBA,2018-19,240,Monmouth,27,29
MBA,2018-19,241,North Ala.,16,38
MBA,2018-19,242,Butler,26,26
MBA,2018-19,243,Hawaii,20,30
MBA,2018-19,244,Charleston So.,23,36
MBA,2018-19,245,Georgetown,22,34
MBA,2018-19,246,Siena,18,33
MBA,2018-19,247,Sacred Heart,19,34
MBA,2018-19,248,Wagner,19,32
MBA,2018-19,249,Texas Southern,20,34
MBA,2018-19,250,LIU Brooklyn,20,33
MBA,2018-19,251,VMI,17,41
MBA,2018-19,252,Toledo,17,36
MBA,2018-19,253,Towson,14,39
MBA,2018-19,254,La Salle,25,31
MBA,2018-19,255,Western Ill.,22,31
MBA,2018-19,256,Valparaiso,14,36
MBA,2018-19,257,UNC Asheville,16,36
MBA,2018-19,258,UMBC,22,31
MBA,2018-19,259,Southeast Mo. St.,23,32
MBA,2018-19,260,George Mason,19,35
MBA,2018-19,261,Dartmouth,15,26
MBA,2018-19,262,North Dakota St.,19,24
MBA,2018-19,263,Norfolk St.,24,26
MBA,2018-19,264,Alabama St.,28,26
MBA,2018-19,265,Bethune-Cookman,17,38
MBA,2018-19,266,Utah Valley,15,41
MBA,2018-19,267,Jackson St.,31,24
MBA,2018-19,268,Coppin St.,24,24
MBA,2018-19,269,N.C. Central,21,28
MBA,2018-19,270,The Citadel,12,43
MBA,2018-19,271,Oakland,11,37
MBA,2018-19,272,Delaware St.,20,25
MBA,2018-19,273,Lehigh,21,28
MBA,2018-19,274,St. Bonaventure,13,32
MBA,2018-19,275,Bowling Green,16,33
MBA,2018-19,276,Santa Clara,12,40
MBA,2018-19,277,Seattle U,13,39
MBA,2018-19,278,Youngstown St.,13,41
MBA,2018-19,279,Northern Ky.,15,42
MBA,2018-19,280,Niagara,15,33
MBA,2018-19,281,Villanova,13,38
MBA,2018-19,282,Bucknell,14,33
MBA,2018-19,283,Savannah St.,13,27
MBA,2018-19,284,Iona,14,38
MBA,2018-19,285,Rider,17,36
MBA,2018-19,286,Northern Colo.,12,35
MBA,2018-19,287,Eastern Mich.,11,43
MBA,2018-19,288,Chicago St.,10,41
MBA,2018-19,289,Longwood,11,41
MBA,2018-19,290,Alabama A&M,16,35
MBA,2018-19,291,Fairleigh Dickinson,15,37
MBA,2018-19,292,Ark.-Pine Bluff,8,42
MBA,2018-19,293,Prairie View,18,35
MBA,2018-19,294,Mt. St. Mary's,15,35
MBA,2018-19,295,Alcorn,14,31
MBA,2018-19,296,UMES,10,44
MBA,2018-19,297,Mississippi Val.,8,27
MBA,2018-19,298,Purdue Fort Wayne,7,45
MBA,2018-19,299,Saint Peter's,5,46
