Sport,Season,Rank,Team,W,L
MBA,2011-12,101,Loyola Marymount,27,27
MBA,2011-12,102,Seton Hall,34,24
MBA,2011-12,103,Penn St.,29,27
MBA,2011-12,104,Hofstra,34,22
MBA,2011-12,105,UAB,32,30
MBA,2011-12,106,UNC Greensboro,25,27
MBA,2011-12,107,Rutgers,31,25
MBA,2011-12,108,Furman,28,31
MBA,2011-12,109,Sacramento St.,31,28
MBA,2011-12,110,North Florida,31,24
MBA,2011-12,111,La.-Monroe,32,30
MBA,2011-12,112,Austin Peay,40,24
MBA,2011-12,113,Radford,29,28
MBA,2011-12,114,Louisiana Tech,27,28
MBA,2011-12,115,George Mason,33,24
MBA,2011-12,116,Southern Ill.,31,28
MBA,2011-12,117,Arkansas St.,34,23
MBA,2011-12,118,Bradley,27,27
MBA,2011-12,119,San Francisco,29,30
MBA,2011-12,120,Army,41,15
MBA,2011-12,121,Tennessee,24,31
MBA,2011-12,122,High Point,28,31
MBA,2011-12,123,Portland,27,25
MBA,2011-12,124,Lipscomb,25,30
MBA,2011-12,125,Saint Louis,41,18
MBA,2011-12,126,Rhode Island,33,25
MBA,2011-12,127,Alabama,21,34
MBA,2011-12,128,Holy Cross,33,22
MBA,2011-12,129,Cornell,31,17
MBA,2011-12,130,FIU,31,26
MBA,2011-12,131,St. Mary's (CA),24,29
MBA,2011-12,132,UC Santa Barbara,28,28
MBA,2011-12,133,Creighton,28,30
MBA,2011-12,134,Duke,21,34
MBA,2011-12,135,San Diego St.,26,34
MBA,2011-12,136,Princeton,20,19
MBA,2011-12,137,Citadel,25,33
MBA,2011-12,138,Wright St.,37,21
MBA,2011-12,139,Minnesota,29,27
MBA,2011-12,140,Valparaiso,35,25
MBA,2011-12,141,Delaware,31,27
MBA,2011-12,142,Middle Tenn.,31,28
MBA,2011-12,143,Manhattan,33,27
MBA,2011-12,144,Lamar,22,30
MBA,2011-12,145,Kansas St.,27,31
MBA,2011-12,146,Troy,28,30
MBA,2011-12,147,Eastern Ky.,31,23
MBA,2011-12,148,Stephen F. Austin,26,33
MBA,2011-12,149,UNC Asheville,25,30
MBA,2011-12,150,Wofford,22,32
MBA,2011-12,151,East Tenn. St.,23,32
MBA,2011-12,152,Kansas,24,34
MBA,2011-12,153,Bryant,33,21
MBA,2011-12,154,Houston,18,35
MBA,2011-12,155,UC Riverside,22,32
MBA,2011-12,156,Presbyterian,24,31
MBA,2011-12,157,BYU,22,27
MBA,2011-12,158,Columbia,21,24
MBA,2011-12,159,South Ala.,23,34
MBA,2011-12,160,Cal St. Northridge,23,30
MBA,2011-12,161,UC Davis,27,30
MBA,2011-12,162,Eastern Ill.,29,29
MBA,2011-12,162,UTSA,22,32
MBA,2011-12,164,William & Mary,31,25
MBA,2011-12,165,Xavier,28,28
MBA,2011-12,166,CSU Bakersfield,25,30
MBA,2011-12,167,Pittsburgh,28,28
MBA,2011-12,168,SIU Edwardsville,27,28
MBA,2011-12,169,La.-Lafayette,23,30
MBA,2011-12,170,West Virginia,23,32
MBA,2011-12,171,North Dakota St.,40,20
MBA,2011-12,172,Western Ky.,25,33
MBA,2011-12,173,Towson,27,31
MBA,2011-12,174,Central Mich.,34,29
MBA,2011-12,175,Toledo,30,27
MBA,2011-12,176,Nicholls St.,26,28
MBA,2011-12,177,Santa Clara,26,28
MBA,2011-12,178,Northwestern St.,19,32
MBA,2011-12,179,Central Ark.,25,30
MBA,2011-12,180,Miami (OH),30,29
MBA,2011-12,181,Monmouth,35,24
MBA,2011-12,182,Dartmouth,24,18
MBA,2011-12,183,Gardner-Webb,32,28
MBA,2011-12,184,Georgia St.,24,31
MBA,2011-12,185,Bethune-Cookman,34,27
MBA,2011-12,186,Dayton,31,30
MBA,2011-12,187,Villanova,28,27
MBA,2011-12,188,Jacksonville St.,28,30
MBA,2011-12,189,Richmond,30,26
MBA,2011-12,190,Iowa,23,27
MBA,2011-12,191,Marist,25,25
MBA,2011-12,192,Canisius,33,27
MBA,2011-12,193,Massachusetts,22,22
MBA,2011-12,194,McNeese St.,24,30
MBA,2011-12,195,UALR,26,28
MBA,2011-12,196,A&M-Corpus Christi,24,33
MBA,2011-12,197,Morehead St.,28,27
MBA,2011-12,198,Winthrop,17,35
MBA,2011-12,199,Seattle,23,30
MBA,2011-12,200,Utah,14,42
MBA,2011-12,201,Michigan,22,34
MBA,2011-12,202,Northeastern,23,28
MBA,2011-12,203,Murray St.,23,33
MBA,2011-12,204,Charlotte,21,32
MBA,2011-12,205,Tennessee Tech,21,32
MBA,2011-12,206,Davidson,17,31
MBA,2011-12,207,Western Mich.,26,29
MBA,2011-12,208,Eastern Mich.,25,31
MBA,2011-12,209,Maine,28,28
MBA,2011-12,210,San Jose St.,22,29
MBA,2011-12,211,Southern U.,33,16
MBA,2011-12,212,Houston Baptist,28,33
MBA,2011-12,213,Binghamton,23,26
MBA,2011-12,214,Central Conn. St.,28,24
MBA,2011-12,215,Sacred Heart,25,32
MBA,2011-12,216,UNLV,26,31
MBA,2011-12,217,Marshall,17,37
MBA,2011-12,218,Oakland,25,31
MBA,2011-12,219,Southeast Mo. St.,23,36
MBA,2011-12,220,Cincinnati,18,38
MBA,2011-12,221,Fordham,22,34
MBA,2011-12,222,Milwaukee,27,27
MBA,2011-12,223,Saint Joseph's,25,32
MBA,2011-12,224,Old Dominion,19,34
MBA,2011-12,225,Jacksonville,18,38
MBA,2011-12,226,Albany (NY),22,32
MBA,2011-12,227,Delaware St.,40,17
MBA,2011-12,228,Fairfield,27,28
MBA,2011-12,229,Tex.-Pan American,30,22
MBA,2011-12,230,Siena,18,37
MBA,2011-12,231,Ill.-Chicago,23,34
MBA,2011-12,232,Jackson St.,34,17
MBA,2011-12,233,Pacific,16,40
MBA,2011-12,234,George Washington,20,35
MBA,2011-12,235,Harvard,12,30
MBA,2011-12,236,Ohio,28,29
MBA,2011-12,237,Georgetown,24,29
MBA,2011-12,238,Charleston So.,20,36
MBA,2011-12,239,St. Bonaventure,23,25
MBA,2011-12,240,James Madison,16,35
MBA,2011-12,241,Fairleigh Dickinson,25,28
MBA,2011-12,242,Northwestern,18,36
MBA,2011-12,243,Rider,22,34
MBA,2011-12,244,Bowling Green,20,33
MBA,2011-12,245,Prairie View,28,25
MBA,2011-12,246,La Salle,20,33
MBA,2011-12,247,Iona,21,33
MBA,2011-12,248,Bucknell,21,28
MBA,2011-12,249,Penn,17,23
MBA,2011-12,250,Longwood,27,21
MBA,2011-12,251,Niagara,19,29
MBA,2011-12,252,Buffalo,20,36
MBA,2011-12,253,Saint Peter's,20,34
MBA,2011-12,254,Grambling,22,26
MBA,2011-12,255,Temple,19,34
MBA,2011-12,256,Ball St.,14,36
MBA,2011-12,257,NJIT,25,27
MBA,2011-12,258,Wagner,22,33
MBA,2011-12,259,Navy,23,29
MBA,2011-12,260,Air Force,14,39
MBA,2011-12,261,Northern Ill.,15,40
MBA,2011-12,262,VMI,16,36
MBA,2011-12,263,Western Ill.,17,35
MBA,2011-12,264,Alabama St.,20,36
MBA,2011-12,265,LIU Brooklyn,22,33
MBA,2011-12,266,North Dakota,19,37
MBA,2011-12,267,UT Martin,13,41
MBA,2011-12,268,Alcorn St.,18,37
MBA,2011-12,269,Yale,13,31
MBA,2011-12,270,Northern Colo.,27,33
MBA,2011-12,271,Southern Utah,18,36
MBA,2011-12,272,Texas Southern,26,28
MBA,2011-12,273,Lehigh,18,31
MBA,2011-12,274,Lafayette,14,37
MBA,2011-12,275,Butler,22,34
MBA,2011-12,276,Akron,17,38
MBA,2011-12,277,South Dakota St.,18,33
MBA,2011-12,278,Neb. Omaha,12,36
MBA,2011-12,279,N.C. A&T,20,36
MBA,2011-12,280,Hartford,16,40
MBA,2011-12,281,N.C. Central,19,32
MBA,2011-12,282,Quinnipiac,9,38
MBA,2011-12,283,IPFW,16,40
MBA,2011-12,284,Mt. St. Mary's,14,40
MBA,2011-12,285,Norfolk St.,22,28
MBA,2011-12,286,Savannah St.,19,34
MBA,2011-12,287,Brown,9,35
MBA,2011-12,288,Youngstown St.,11,44
MBA,2011-12,289,Ark.-Pine Bluff,8,38
MBA,2011-12,290,UMBC,10,42
MBA,2011-12,291,Mississippi Val.,17,39
MBA,2011-12,292,UMES,14,39
MBA,2011-12,293,Chicago St.,13,40
MBA,2011-12,294,NYIT,5,46
MBA,2011-12,295,Florida A&M,7,45
MBA,2011-12,296,Alabama A&M,8,42
MBA,2011-12,297,Coppin St.,1,53
